ADES,DATE,RWY,C100_SECT,N,N_VALID,A100,REF_20,ADD_TIME
SBRJ,2023-04-17T00:00:00Z,02R,3,29,29,812.6999999999999,676.5299999999997,136.17000000000002
SBRJ,2023-04-17T00:00:00Z,20L,1,10,10,263.61666666666673,228.53333333333342,35.08333333333327
SBRJ,2023-04-17T00:00:00Z,20L,2,37,37,895.7166666666668,774.5333333333327,121.18333333333334
SBRJ,2023-04-17T00:00:00Z,20L,3,13,13,327.16666666666663,293.58333333333337,33.58333333333334
SBRJ,2023-04-18T00:00:00Z,02R,1,17,17,489.9833333333334,409.35333333333324,80.63000000000002
SBRJ,2023-04-18T00:00:00Z,02R,2,77,77,1847.8333333333333,1650.3666666666672,197.46666666666658
SBRJ,2023-04-18T00:00:00Z,02R,3,32,32,801.4166666666667,743.3899999999996,58.0266666666667
SBRJ,2023-04-18T00:00:00Z,20L,1,9,9,277.54999999999995,210.23666666666668,67.31333333333329
SBRJ,2023-04-18T00:00:00Z,20L,2,35,35,779.7500000000002,732.6666666666662,47.08333333333333
SBRJ,2023-04-18T00:00:00Z,20L,3,12,12,298.4,274.0133333333334,24.386666666666688
SBRJ,2023-04-19T00:00:00Z,02R,1,9,9,368.3666666666667,211.64999999999998,156.71666666666667
SBRJ,2023-04-19T00:00:00Z,02R,2,20,20,546.2666666666667,428.6666666666667,117.6
SBRJ,2023-04-19T00:00:00Z,02R,3,10,10,251.0666666666667,231.50000000000003,19.566666666666684
SBRJ,2023-04-19T00:00:00Z,20L,1,18,18,533.2166666666667,425.0300000000002,108.18666666666658
SBRJ,2023-04-19T00:00:00Z,20L,2,94,94,2160.2666666666664,1970.983333333335,189.2833333333334
SBRJ,2023-04-19T00:00:00Z,20L,3,29,29,731.2333333333332,660.9433333333334,70.29000000000005
SBRJ,2023-04-20T00:00:00Z,02R,1,8,8,223.86666666666665,188.13333333333333,35.733333333333334
SBRJ,2023-04-20T00:00:00Z,02R,2,34,34,818.8,728.7333333333328,90.06666666666666
SBRJ,2023-04-20T00:00:00Z,02R,3,15,15,368.24999999999994,349.84,18.410000000000014
SBRJ,2023-04-20T00:00:00Z,20L,1,18,18,528.15,411.36000000000024,116.7899999999999
SBRJ,2023-04-20T00:00:00Z,20L,2,96,96,2236.85,2012.8500000000017,224.00000000000003
SBRJ,2023-04-20T00:00:00Z,20L,3,32,32,774.2333333333333,734.7200000000001,39.513333333333364
SBRJ,2023-04-20T00:00:00Z,20R,2,1,1,79.86666666666666,37.49666666666667,42.36999999999999
SBRJ,2023-04-21T00:00:00Z,02R,1,11,11,348.15000000000003,258.6833333333333,89.4666666666667
SBRJ,2023-04-21T00:00:00Z,02R,2,31,31,797.8,665.4333333333329,132.36666666666665
SBRJ,2023-04-21T00:00:00Z,02R,3,13,13,375.96666666666664,303.54,72.42666666666668
SBRJ,2023-04-21T00:00:00Z,20L,1,12,12,285.68333333333334,278.7966666666668,6.886666666666603
SBRJ,2023-04-21T00:00:00Z,20L,2,70,70,1620.8666666666672,1468.5833333333335,152.28333333333336
SBRJ,2023-04-21T00:00:00Z,20L,3,23,23,569.1333333333333,519.4166666666665,49.716666666666704
SBRJ,2023-04-22T00:00:00Z,02R,1,6,6,155.26666666666668,141.1,14.166666666666671
SBRJ,2023-04-22T00:00:00Z,02R,2,21,21,490.6166666666667,450.1,40.51666666666665
SBRJ,2023-04-22T00:00:00Z,02R,3,12,12,298.76666666666665,277.8,20.966666666666686
SBRJ,2023-04-22T00:00:00Z,20L,1,10,10,249.3,228.53333333333342,20.76666666666661
SBRJ,2023-04-22T00:00:00Z,20L,2,40,40,906.3333333333336,838.416666666666,67.91666666666666
SBRJ,2023-04-22T00:00:00Z,20L,3,11,11,281.81666666666666,251.43000000000004,30.386666666666677
SBRJ,2023-04-23T00:00:00Z,02R,1,6,6,146.5666666666667,141.1,5.466666666666676
SBRJ,2023-04-23T00:00:00Z,02R,2,19,19,462.96666666666664,407.23333333333335,55.733333333333334
SBRJ,2023-04-23T00:00:00Z,02R,3,7,7,194.2,162.05,32.15000000000001
SBRJ,2023-04-23T00:00:00Z,20L,1,16,16,419.8333333333333,374.7666666666669,45.06666666666658
SBRJ,2023-04-23T00:00:00Z,20L,2,68,68,1652.7666666666669,1425.6333333333334,227.13333333333335
SBRJ,2023-04-23T00:00:00Z,20L,3,26,26,668.4499999999999,596.2066666666666,72.24333333333338
SBRJ,2023-04-24T00:00:00Z,02R,1,12,12,346.16666666666663,291.77,54.396666666666675
SBRJ,2023-04-24T00:00:00Z,02R,2,44,44,1110.4166666666665,944.0666666666656,166.35000000000002
SBRJ,2023-04-24T00:00:00Z,02R,3,15,15,412.6166666666666,349.8399999999999,62.77666666666668
SBRJ,2023-04-24T00:00:00Z,20L,1,20,20,514.2666666666667,466.18000000000023,48.08666666666656
SBRJ,2023-04-24T00:00:00Z,20L,2,78,78,1834.1999999999998,1633.883333333334,200.31666666666663
SBRJ,2023-04-24T00:00:00Z,20L,3,24,24,589.0166666666667,541.9999999999999,47.01666666666669
SBRJ,2023-04-25T00:00:00Z,02R,1,11,11,338.2666666666667,268.25333333333333,70.01333333333335
SBRJ,2023-04-25T00:00:00Z,02R,2,42,42,1090.366666666667,901.199999999999,189.16666666666663
SBRJ,2023-04-25T00:00:00Z,02R,3,17,17,562.8833333333333,398.7299999999999,164.15333333333342
SBRJ,2023-04-25T00:00:00Z,20L,1,16,16,438.76666666666665,374.7666666666668,63.999999999999915
SBRJ,2023-04-25T00:00:00Z,20L,2,86,86,2073.633333333333,1800.2666666666678,273.36666666666673
SBRJ,2023-04-25T00:00:00Z,20L,3,24,24,614.5833333333334,541.9999999999999,72.58333333333334
SBRJ,2023-04-26T00:00:00Z,02R,1,13,13,399.71666666666664,315.28666666666663,84.43
SBRJ,2023-04-26T00:00:00Z,02R,2,46,46,1236.9000000000008,987.1433333333322,249.75666666666663
SBRJ,2023-04-26T00:00:00Z,02R,3,19,19,588.8833333333333,442.4399999999999,146.44333333333333
SBRJ,2023-04-26T00:00:00Z,20L,1,16,16,445.08333333333337,370.2100000000002,74.87333333333325
SBRJ,2023-04-26T00:00:00Z,20L,2,71,71,1855.3166666666668,1490.6000000000001,364.71666666666664
SBRJ,2023-04-26T00:00:00Z,20L,3,20,20,525.2833333333333,451.6666666666666,73.6166666666667
SBRJ,2023-04-27T00:00:00Z,02L,3,1,1,25.683333333333334,27.799999999999997,-2.1166666666666636
SBRJ,2023-04-27T00:00:00Z,02R,1,1,1,41.78333333333333,23.516666666666666,18.266666666666666
SBRJ,2023-04-27T00:00:00Z,02R,2,13,13,575.65,278.6333333333333,297.0166666666666
SBRJ,2023-04-27T00:00:00Z,02R,3,6,6,249.66666666666669,138.9,110.76666666666668
SBRJ,2023-04-27T00:00:00Z,20L,1,28,28,759.3333333333335,649.006666666667,110.32666666666651
SBRJ,2023-04-27T00:00:00Z,20L,2,107,107,2408.416666666667,2239.866666666669,168.54999999999995
SBRJ,2023-04-27T00:00:00Z,20L,3,37,37,979.5333333333335,838.596666666667,140.9366666666667
SBRJ,2023-04-28T00:00:00Z,02R,1,14,14,380.6666666666667,329.23333333333323,51.43333333333334
SBRJ,2023-04-28T00:00:00Z,02R,2,73,73,1829.3500000000001,1566.1333333333337,263.2166666666667
SBRJ,2023-04-28T00:00:00Z,02R,3,24,24,750.9833333333333,565.9599999999998,185.02333333333337
SBRJ,2023-04-28T00:00:00Z,20L,1,12,12,374.9,283.3533333333334,91.54666666666661
SBRJ,2023-04-28T00:00:00Z,20L,2,54,54,1479.383333333333,1132.566666666666,346.8166666666668
SBRJ,2023-04-28T00:00:00Z,20L,3,26,26,811.9333333333333,596.2066666666666,215.72666666666666
SBRJ,2023-04-29T00:00:00Z,02R,1,9,9,246.23333333333332,221.21999999999997,25.013333333333343
SBRJ,2023-04-29T00:00:00Z,02R,2,21,21,512.8833333333333,450.1,62.78333333333333
SBRJ,2023-04-29T00:00:00Z,02R,3,10,10,266.8,236.68000000000004,30.12
SBRJ,2023-04-29T00:00:00Z,20L,1,13,13,310.26666666666665,297.0933333333335,13.173333333333261
SBRJ,2023-04-29T00:00:00Z,20L,2,42,42,957.4666666666669,879.1999999999991,78.26666666666665
