ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF20,REF05,REF15,REFPB,C100_SECT
EDDM,40NM,H,08L,"(330,360]",13,12.45,12.2,12.306666666666668,12.253333333333334,NA
EDDM,40NM,H,08R,"(0,75]",380,15.116666666666667,14.015833333333335,14.816666666666666,14.416250000000002,NA
EDDM,40NM,H,08R,"(75,165]",1754,15.55,14.466666666666667,15.3,14.883333333333333,NA
EDDM,40NM,H,08R,"(165,220]",223,11.84,10.818333333333333,11.576666666666666,11.1975,NA
EDDM,40NM,H,08R,"(220,265]",176,10.816666666666666,10.191666666666666,10.654166666666667,10.422916666666666,NA
EDDM,40NM,H,08R,"(265,330]",670,10.796666666666667,9.9,10.589166666666667,10.244583333333335,NA
EDDM,40NM,H,08R,"(330,360]",13,13.103333333333333,12.513333333333332,12.96,12.736666666666666,NA
EDDM,40NM,H,26L,"(0,75]",499,11.316666666666666,10.35,11.095,10.7225,NA
EDDM,40NM,H,26L,"(75,165]",2950,11.1,10.25,10.883333333333333,10.566666666666666,NA
EDDM,40NM,H,26L,"(165,220]",372,15.25,13.885000000000002,14.8775,14.381250000000001,NA
EDDM,40NM,H,26L,"(220,265]",362,15.303333333333335,14.1,14.969166666666668,14.534583333333334,NA
EDDM,40NM,H,26L,"(265,330]",609,15.943333333333332,14.456666666666665,15.57,15.013333333333332,NA
EDDM,40NM,H,26L,"(330,360]",2,15.870000000000001,15.83,15.856666666666666,15.843333333333334,NA
EDDM,40NM,H,26R,"(0,75]",1495,10.933333333333334,10.178333333333333,10.716666666666667,10.4475,NA
EDDM,40NM,H,26R,"(75,165]",807,10.783333333333333,9.966666666666667,10.583333333333334,10.275,NA
EDDM,40NM,H,26R,"(165,220]",23,15.423333333333332,14.226666666666665,15.211666666666666,14.719166666666666,NA
EDDM,40NM,H,26R,"(220,265]",27,15.053333333333335,13.968333333333334,14.684999999999999,14.326666666666666,NA
EDDM,40NM,H,26R,"(265,330]",4457,15.283333333333333,13.866666666666667,14.94,14.403333333333332,NA
EDDM,40NM,H,26R,"(330,360]",5,13.76,13.09,13.536666666666665,13.313333333333333,NA
EDDM,40NM,LJ,08L,"(0,75]",74,16.18,14.752500000000001,15.681666666666667,15.217083333333335,NA
EDDM,40NM,LJ,08L,"(75,165]",4,16.89,16.2975,16.692500000000003,16.495,NA
EDDM,40NM,LJ,08L,"(165,220]",9,11.67,11.190000000000001,11.456666666666667,11.323333333333334,NA
EDDM,40NM,LJ,08L,"(220,265]",13,11.71,11.216666666666665,11.576666666666666,11.396666666666665,NA
EDDM,40NM,LJ,08L,"(265,330]",101,11.016666666666667,10.1,10.833333333333334,10.466666666666667,NA
EDDM,40NM,LJ,08R,"(0,75]",20,15.346666666666668,14.608333333333334,15.029166666666667,14.818750000000001,NA
EDDM,40NM,LJ,08R,"(75,165]",68,15.693333333333332,14.229166666666664,15.273333333333333,14.751249999999999,NA
EDDM,40NM,LJ,08R,"(165,220]",95,11.91,10.661666666666667,11.483333333333333,11.0725,NA
EDDM,40NM,LJ,08R,"(220,265]",99,11.27,10.39,11.058333333333334,10.724166666666667,NA
EDDM,40NM,LJ,08R,"(265,330]",35,10.55,10.161666666666665,10.520000000000001,10.340833333333332,NA
EDDM,40NM,LJ,08R,"(330,360]",2,11.833333333333334,11.808333333333335,11.825,11.816666666666666,NA
EDDM,40NM,LJ,26L,"(0,75]",33,12.156666666666666,10.793333333333333,12.059999999999999,11.426666666666666,NA
EDDM,40NM,LJ,26L,"(75,165]",67,11.44,10.55,10.998333333333333,10.774166666666666,NA
EDDM,40NM,LJ,26L,"(165,220]",139,15.45,14.241666666666667,15.046666666666667,14.644166666666667,NA
EDDM,40NM,LJ,26L,"(220,265]",99,16.113333333333333,14.838333333333333,15.739999999999998,15.289166666666667,NA
EDDM,40NM,LJ,26L,"(265,330]",54,15.723333333333333,13.844166666666666,14.983333333333333,14.41375,NA
EDDM,40NM,LJ,26R,"(0,75]",118,11.753333333333334,10.936666666666667,11.401666666666667,11.169166666666667,NA
EDDM,40NM,LJ,26R,"(75,165]",12,10.943333333333335,10.768333333333334,10.859166666666667,10.81375,NA
EDDM,40NM,LJ,26R,"(165,220]",28,15.19,14.004999999999999,15.039166666666667,14.522083333333333,NA
EDDM,40NM,LJ,26R,"(220,265]",17,16.35,14.493333333333332,16.21,15.351666666666667,NA
EDDM,40NM,LJ,26R,"(265,330]",157,15.780000000000001,14.219999999999999,15.363333333333333,14.791666666666666,NA
EDDM,40NM,LJ,26R,"(330,360]",2,13.916666666666666,13.666666666666668,13.833333333333332,13.75,NA
EDDM,40NM,LP,08L,"(265,330]",1,15.1,15.1,15.1,15.1,NA
EDDM,40NM,LP,08R,"(165,220]",1,19.716666666666665,19.716666666666665,19.716666666666665,19.716666666666665,NA
EDDM,40NM,LP,26L,"(220,265]",2,23.60333333333333,23.375833333333333,23.5275,23.451666666666668,NA
EDDM,40NM,LP,26L,"(265,330]",2,22.79,22.435,22.671666666666667,22.553333333333335,NA
EDDM,40NM,LP,26R,"(220,265]",1,30.35,30.35,30.35,30.35,NA
EDDM,40NM,LP,26R,"(265,330]",2,29.196666666666665,28.74916666666667,29.0475,28.898333333333333,NA
EDDM,40NM,LT,08L,"(0,75]",18,18.14,14.7825,17.70583333333333,16.244166666666665,NA
EDDM,40NM,LT,08L,"(75,165]",2,17.18,16.62,16.993333333333332,16.806666666666665,NA
EDDM,40NM,LT,08L,"(165,220]",2,13.57,13.454999999999998,13.531666666666666,13.493333333333332,NA
EDDM,40NM,LT,08L,"(220,265]",3,13.829999999999998,13.620000000000001,13.76,13.690000000000001,NA
EDDM,40NM,LT,08L,"(265,330]",40,11.693333333333333,10.753333333333334,11.468333333333334,11.110833333333334,NA
EDDM,40NM,LT,08L,"(330,360]",3,13.206666666666667,13.051666666666668,13.155000000000001,13.103333333333335,NA
EDDM,40NM,LT,08R,"(0,75]",7,15.736666666666668,14.515,15.245,14.879999999999999,NA
EDDM,40NM,LT,08R,"(75,165]",19,13.66,12.185000000000002,13.25,12.717500000000001,NA
EDDM,40NM,LT,08R,"(165,220]",12,13.51,12.355,13.05,12.7025,NA
EDDM,40NM,LT,08R,"(220,265]",13,11.25,11.153333333333332,11.24,11.196666666666665,NA
EDDM,40NM,LT,08R,"(265,330]",22,11.276666666666667,10.070833333333333,10.445000000000002,10.257916666666667,NA
EDDM,40NM,LT,08R,"(330,360]",1,12.483333333333333,12.483333333333333,12.483333333333333,12.483333333333333,NA
EDDM,40NM,LT,26L,"(0,75]",26,12.95,11.429166666666665,12.616666666666667,12.022916666666667,NA
EDDM,40NM,LT,26L,"(75,165]",29,12.286666666666667,11.203333333333333,11.956666666666667,11.58,NA
EDDM,40NM,LT,26L,"(165,220]",16,16.383333333333333,13.5375,14.558333333333332,14.047916666666666,NA
EDDM,40NM,LT,26L,"(220,265]",24,18.1,16.48916666666667,17.954166666666666,17.221666666666668,NA
EDDM,40NM,LT,26L,"(265,330]",20,16.28666666666667,15.006666666666668,15.642499999999998,15.324583333333333,NA
EDDM,40NM,LT,26R,"(0,75]",52,12.353333333333333,11.760833333333334,12.220833333333333,11.990833333333335,NA
EDDM,40NM,LT,26R,"(75,165]",16,12.4,11.233333333333334,11.975,11.604166666666668,NA
EDDM,40NM,LT,26R,"(165,220]",2,14.486666666666666,12.759166666666667,13.910833333333333,13.335,NA
EDDM,40NM,LT,26R,"(220,265]",5,17.666666666666668,17.066666666666666,17.46666666666667,17.266666666666666,NA
EDDM,40NM,LT,26R,"(265,330]",72,16.703333333333333,13.947500000000002,15.151666666666666,14.549583333333334,NA
EDDM,40NM,LT,26R,"(330,360]",6,13.783333333333333,13.508333333333333,13.691666666666666,13.6,NA
EDDM,40NM,MJ,08L,"(0,75]",15719,15.233333333333333,13.816666666666666,14.866666666666667,14.341666666666667,NA
EDDM,40NM,MJ,08L,"(75,165]",1567,15.366666666666667,14.055,15,14.5275,NA
EDDM,40NM,MJ,08L,"(165,220]",1494,11.45,10.460833333333333,11.1825,10.821666666666665,NA
EDDM,40NM,MJ,08L,"(220,265]",1029,10.716666666666667,9.816666666666666,10.486666666666666,10.151666666666667,NA
EDDM,40NM,MJ,08L,"(265,330]",14979,10.766666666666667,9.933333333333334,10.55,10.241666666666667,NA
EDDM,40NM,MJ,08L,"(330,360]",79,11.666666666666666,10.045,11.401666666666667,10.723333333333333,NA
EDDM,40NM,MJ,08R,"(0,75]",2665,15.433333333333334,13.783333333333333,15.05,14.416666666666668,NA
EDDM,40NM,MJ,08R,"(75,165]",10654,15.366666666666667,14.016666666666667,15.016666666666667,14.516666666666667,NA
EDDM,40NM,MJ,08R,"(165,220]",9445,11.466666666666667,10.466666666666667,11.216666666666667,10.841666666666667,NA
EDDM,40NM,MJ,08R,"(220,265]",7022,10.666666666666666,9.816666666666666,10.433333333333334,10.125,NA
EDDM,40NM,MJ,08R,"(265,330]",3388,10.566666666666666,9.75,10.366666666666667,10.058333333333334,NA
EDDM,40NM,MJ,08R,"(330,360]",11,11.083333333333334,10.333333333333334,10.816666666666666,10.575,NA
EDDM,40NM,MJ,26L,"(0,75]",3070,11.630000000000003,10.724166666666667,11.416666666666666,11.070416666666667,NA
EDDM,40NM,MJ,26L,"(75,165]",16987,11.183333333333334,10.316666666666666,10.95,10.633333333333333,NA
EDDM,40NM,MJ,26L,"(165,220]",15004,15.116666666666667,13.666666666666666,14.766666666666667,14.216666666666667,NA
EDDM,40NM,MJ,26L,"(220,265]",10893,15.4,14.116666666666667,15.1,14.608333333333334,NA
EDDM,40NM,MJ,26L,"(265,330]",3921,15.5,14.216666666666667,15.15,14.683333333333334,NA
EDDM,40NM,MJ,26L,"(330,360]",16,13.416666666666666,12.904166666666665,13.304166666666667,13.104166666666666,NA
EDDM,40NM,MJ,26R,"(0,75]",27790,11.066666666666666,10.116666666666667,10.816666666666666,10.466666666666667,NA
EDDM,40NM,MJ,26R,"(75,165]",3371,10.783333333333333,9.85,10.55,10.2,NA
EDDM,40NM,MJ,26R,"(165,220]",3186,14.55,13.033333333333333,14.15,13.591666666666667,NA
EDDM,40NM,MJ,26R,"(220,265]",2461,15.016666666666667,13.6,14.683333333333334,14.141666666666666,NA
EDDM,40NM,MJ,26R,"(265,330]",26408,14.966666666666667,13.516666666666667,14.6,14.058333333333334,NA
EDDM,40NM,MJ,26R,"(330,360]",76,13.866666666666667,11.791666666666666,13.341666666666669,12.566666666666666,NA
EDDM,40NM,MJ,NA,"(220,265]",1,9.4,9.4,9.4,9.4,NA
EDDM,40NM,MT,08L,"(0,75]",8,17.029999999999998,16.689999999999998,16.96,16.825,NA
EDDM,40NM,MT,08L,"(75,165]",28,16.123333333333335,15.715833333333334,16.0025,15.859166666666667,NA
EDDM,40NM,MT,08L,"(165,220]",2,12.5,12.1,12.366666666666667,12.233333333333334,NA
EDDM,40NM,MT,08L,"(220,265]",4,10.31,10.0025,10.2075,10.105,NA
EDDM,40NM,MT,08L,"(265,330]",342,11.186666666666667,10.566666666666666,10.9525,10.759583333333333,NA
EDDM,40NM,MT,08L,"(330,360]",2,13.946666666666667,13.624166666666667,13.839166666666667,13.731666666666667,NA
EDDM,40NM,MT,08R,"(0,75]",2,18.03666666666667,17.259166666666665,17.7775,17.51833333333333,NA
EDDM,40NM,MT,08R,"(75,165]",424,16.259999999999998,15.090833333333332,15.974166666666665,15.532499999999999,NA
EDDM,40NM,MT,08R,"(165,220]",16,12.45,11.2625,12.412500000000001,11.8375,NA
EDDM,40NM,MT,08R,"(220,265]",10,11.98,10.741666666666667,11.747499999999999,11.244583333333333,NA
EDDM,40NM,MT,08R,"(265,330]",50,10.83,10.239166666666666,10.711666666666666,10.475416666666666,NA
EDDM,40NM,MT,26L,"(0,75]",4,13.346666666666668,12.724166666666667,13.139166666666668,12.931666666666668,NA
EDDM,40NM,MT,26L,"(75,165]",720,12.05,11.182500000000001,11.816666666666666,11.499583333333334,NA
EDDM,40NM,MT,26L,"(165,220]",33,16.11,14.093333333333334,15.893333333333334,14.993333333333334,NA
EDDM,40NM,MT,26L,"(220,265]",21,15.533333333333333,14.666666666666666,15.133333333333333,14.899999999999999,NA
EDDM,40NM,MT,26L,"(265,330]",44,17.779999999999998,16.283333333333335,17.525,16.90416666666667,NA
EDDM,40NM,MT,26R,"(0,75]",15,12.35,11.293333333333333,12,11.646666666666667,NA
EDDM,40NM,MT,26R,"(75,165]",44,12.15,11.324166666666665,11.804166666666667,11.564166666666665,NA
EDDM,40NM,MT,26R,"(165,220]",3,19.203333333333333,19.188333333333333,19.198333333333334,19.193333333333335,NA
EDDM,40NM,MT,26R,"(220,265]",1,17.666666666666668,17.666666666666668,17.666666666666668,17.666666666666668,NA
EDDM,40NM,MT,26R,"(265,330]",581,15.983333333333333,14.866666666666667,15.766666666666667,15.316666666666666,NA
EDDM,40NM,MT,26R,"(330,360]",2,15.293333333333333,15.260833333333332,15.2825,15.271666666666667,NA
EDDM,40NM,ZZ,08R,"(265,330]",1,17.5,17.5,17.5,17.5,NA
EDDM,100NM,H,08L,NA,829,24.05,22.366666666666667,23.7,23.03333333333333,"(0,75]"
EDDM,100NM,H,08L,NA,310,25.509999999999998,24.274166666666666,25.116666666666667,24.695416666666667,"(75,165]"
EDDM,100NM,H,08L,NA,24,21.026666666666664,20.1125,20.75583333333333,20.434166666666666,"(165,220]"
EDDM,100NM,H,08L,NA,11,19.85,19.433333333333334,19.758333333333333,19.59583333333333,"(220,265]"
EDDM,100NM,H,08L,NA,2185,19.866666666666667,18.766666666666666,19.55,19.15833333333333,"(265,330]"
EDDM,100NM,H,08L,NA,6,20.9,20.1625,20.654166666666665,20.40833333333333,"(330,360]"
EDDM,100NM,H,08R,NA,392,23.553333333333335,22.168333333333333,23.110833333333332,22.639583333333334,"(0,75]"
EDDM,100NM,H,08R,NA,1753,24.773333333333333,23.293333333333337,24.466666666666665,23.880000000000003,"(75,165]"
EDDM,100NM,H,08R,NA,221,21.45,20.283333333333335,21.083333333333332,20.683333333333334,"(165,220]"
EDDM,100NM,H,08R,NA,177,20.02,19.23,19.75,19.490000000000002,"(220,265]"
EDDM,100NM,H,08R,NA,671,19.75,18.625,19.35,18.9875,"(265,330]"
EDDM,100NM,H,08R,NA,2,22.833333333333332,22.30833333333333,22.658333333333335,22.483333333333334,"(330,360]"
EDDM,100NM,H,26L,NA,500,20.823333333333334,19.466666666666665,20.480833333333337,19.973750000000003,"(0,75]"
EDDM,100NM,H,26L,NA,2943,20.833333333333332,19.55,20.516666666666666,20.03333333333333,"(75,165]"
EDDM,100NM,H,26L,NA,370,24.08,22.4625,23.645,23.05375,"(165,220]"
EDDM,100NM,H,26L,NA,371,24.066666666666666,22.6,23.766666666666666,23.183333333333334,"(220,265]"
EDDM,100NM,H,26L,NA,609,24.216666666666665,22.54,23.95,23.244999999999997,"(265,330]"
EDDM,100NM,H,26L,NA,1,25.116666666666667,25.116666666666667,25.116666666666667,25.116666666666667,"(330,360]"
EDDM,100NM,H,26R,NA,1492,20.506666666666668,19.4,20.266666666666666,19.833333333333332,"(0,75]"
EDDM,100NM,H,26R,NA,807,20.516666666666666,19.35,20.215,19.7825,"(75,165]"
EDDM,100NM,H,26R,NA,22,24.486666666666665,23.1875,23.999166666666667,23.593333333333334,"(165,220]"
EDDM,100NM,H,26R,NA,28,23.42666666666667,22.639166666666664,23.255833333333335,22.947499999999998,"(220,265]"
EDDM,100NM,H,26R,NA,4463,23.483333333333334,21.816666666666666,23.083333333333332,22.45,"(265,330]"
EDDM,100NM,H,26R,NA,2,22.19333333333333,22.160833333333333,22.182499999999997,22.171666666666667,"(330,360]"
EDDM,100NM,LJ,08L,NA,74,26.41,24.299166666666665,25.981666666666666,25.140416666666667,"(0,75]"
EDDM,100NM,LJ,08L,NA,4,27.313333333333333,27.215833333333336,27.280833333333334,27.248333333333335,"(75,165]"
EDDM,100NM,LJ,08L,NA,9,21.526666666666667,21.426666666666666,21.52,21.473333333333333,"(165,220]"
EDDM,100NM,LJ,08L,NA,13,22.953333333333333,22.076666666666668,22.603333333333335,22.340000000000003,"(220,265]"
EDDM,100NM,LJ,08L,NA,101,21.333333333333332,19.7,21.083333333333332,20.391666666666666,"(265,330]"
EDDM,100NM,LJ,08R,NA,19,26.17666666666667,24.738333333333333,25.841666666666665,25.29,"(0,75]"
EDDM,100NM,LJ,08R,NA,68,26.4,24.496666666666666,25.779166666666665,25.137916666666666,"(75,165]"
EDDM,100NM,LJ,08R,NA,97,21.96666666666667,20.109999999999996,21.456666666666663,20.78333333333333,"(165,220]"
EDDM,100NM,LJ,08R,NA,97,21.973333333333333,20.563333333333333,21.433333333333334,20.998333333333335,"(220,265]"
EDDM,100NM,LJ,08R,NA,35,20.89333333333333,19.623333333333335,20.703333333333333,20.163333333333334,"(265,330]"
EDDM,100NM,LJ,08R,NA,3,21.56666666666667,20.94166666666667,21.358333333333334,21.150000000000002,"(330,360]"
EDDM,100NM,LJ,26L,NA,32,23.240000000000002,22.200833333333335,23.028333333333332,22.614583333333336,"(0,75]"
EDDM,100NM,LJ,26L,NA,67,22.266666666666666,20.898333333333333,21.861666666666665,21.38,"(75,165]"
EDDM,100NM,LJ,26L,NA,140,24.763333333333335,23.374166666666667,24.283333333333335,23.82875,"(165,220]"
EDDM,100NM,LJ,26L,NA,98,26.080000000000002,24.028333333333336,25.619999999999997,24.824166666666667,"(220,265]"
EDDM,100NM,LJ,26L,NA,54,24.6,23.258333333333333,24.145,23.701666666666668,"(265,330]"
EDDM,100NM,LJ,26L,NA,1,27.566666666666666,27.566666666666666,27.566666666666666,27.566666666666666,"(330,360]"
EDDM,100NM,LJ,26R,NA,115,22.633333333333333,21.21,22.085,21.6475,"(0,75]"
EDDM,100NM,LJ,26R,NA,12,21.82333333333333,21.20916666666667,21.541666666666664,21.375416666666666,"(75,165]"
EDDM,100NM,LJ,26R,NA,28,25.26666666666667,23.475,24.881666666666668,24.178333333333335,"(165,220]"
EDDM,100NM,LJ,26R,NA,17,27,24.903333333333336,26.71,25.80666666666667,"(220,265]"
EDDM,100NM,LJ,26R,NA,159,25.14333333333333,23.406666666666666,24.43,23.918333333333333,"(265,330]"
EDDM,100NM,LJ,26R,NA,3,20.41,20.240000000000002,20.35333333333333,20.296666666666667,"(330,360]"
EDDM,100NM,LP,08L,NA,1,33.3,33.3,33.3,33.3,"(265,330]"
EDDM,100NM,LP,08R,NA,1,35.95,35.95,35.95,35.95,"(165,220]"
EDDM,100NM,LP,26L,NA,2,43.46,43.215,43.37833333333333,43.29666666666667,"(220,265]"
EDDM,100NM,LP,26L,NA,2,39.92,39.4925,39.7775,39.635000000000005,"(265,330]"
EDDM,100NM,LP,26R,NA,1,48.233333333333334,48.233333333333334,48.233333333333334,48.233333333333334,"(220,265]"
EDDM,100NM,LP,26R,NA,2,51.36333333333333,51.278333333333336,51.335,51.30666666666667,"(265,330]"
EDDM,100NM,LT,08L,NA,19,29.176666666666666,26.831666666666663,28.051666666666666,27.441666666666663,"(0,75]"
EDDM,100NM,LT,08L,NA,2,31.596666666666668,31.41166666666667,31.535000000000004,31.473333333333336,"(75,165]"
EDDM,100NM,LT,08L,NA,2,26.666666666666668,26.429166666666667,26.587500000000002,26.508333333333333,"(165,220]"
EDDM,100NM,LT,08L,NA,3,28.1,27.675,27.958333333333336,27.81666666666667,"(220,265]"
EDDM,100NM,LT,08L,NA,38,25.28,23.21333333333333,24.487499999999997,23.850416666666664,"(265,330]"
EDDM,100NM,LT,08L,NA,4,30.683333333333337,28.208333333333332,29.858333333333334,29.03333333333333,"(330,360]"
EDDM,100NM,LT,08R,NA,6,29.416666666666668,27.45416666666667,28.7625,28.108333333333334,"(0,75]"
EDDM,100NM,LT,08R,NA,19,27.116666666666667,24.878333333333334,26.106666666666666,25.4925,"(75,165]"
EDDM,100NM,LT,08R,NA,12,27.366666666666667,25.289166666666667,26.778333333333336,26.03375,"(165,220]"
EDDM,100NM,LT,08R,NA,13,24.283333333333335,22.78666666666667,23.526666666666664,23.156666666666666,"(220,265]"
EDDM,100NM,LT,08R,NA,21,23.933333333333334,23.016666666666666,23.933333333333334,23.475,"(265,330]"
EDDM,100NM,LT,08R,NA,3,24.99666666666667,23.91166666666667,24.635,24.273333333333333,"(330,360]"
EDDM,100NM,LT,26L,NA,23,27.310000000000002,25.81833333333333,26.77166666666667,26.295,"(0,75]"
EDDM,100NM,LT,26L,NA,29,25.673333333333332,24.509999999999998,25.35333333333333,24.931666666666665,"(75,165]"
EDDM,100NM,LT,26L,NA,16,29.1,26.7125,27.875,27.29375,"(165,220]"
EDDM,100NM,LT,26L,NA,24,30.753333333333337,28.335,29.260833333333334,28.797916666666666,"(220,265]"
EDDM,100NM,LT,26L,NA,20,27.583333333333332,26.703333333333333,27.309166666666666,27.00625,"(265,330]"
EDDM,100NM,LT,26L,NA,3,27.15,26.775,27.025,26.9,"(330,360]"
EDDM,100NM,LT,26R,NA,40,26.35,23.0475,25.983333333333334,24.515416666666667,"(0,75]"
EDDM,100NM,LT,26R,NA,15,25.866666666666667,24.505,25.750000000000004,25.1275,"(75,165]"
EDDM,100NM,LT,26R,NA,3,26.446666666666665,26.161666666666665,26.351666666666667,26.256666666666668,"(165,220]"
EDDM,100NM,LT,26R,NA,5,31.490000000000002,30.21,31.063333333333333,30.636666666666667,"(220,265]"
EDDM,100NM,LT,26R,NA,77,28.3,26.596666666666668,27.706666666666667,27.151666666666667,"(265,330]"
EDDM,100NM,LT,26R,NA,13,27.97,27.67,27.83666666666667,27.753333333333337,"(330,360]"
EDDM,100NM,MJ,08L,NA,15720,24.083333333333332,22.25,23.633333333333333,22.941666666666666,"(0,75]"
EDDM,100NM,MJ,08L,NA,1567,24.466666666666665,22.805,23.983333333333334,23.394166666666667,"(75,165]"
EDDM,100NM,MJ,08L,NA,1519,20.283333333333335,18.89833333333333,19.95,19.424166666666665,"(165,220]"
EDDM,100NM,MJ,08L,NA,1003,20.166666666666668,18.85166666666667,19.85,19.350833333333334,"(220,265]"
EDDM,100NM,MJ,08L,NA,14936,19.816666666666666,18.55,19.516666666666666,19.03333333333333,"(265,330]"
EDDM,100NM,MJ,08L,NA,122,20.513333333333332,19.41916666666667,20.285833333333333,19.8525,"(330,360]"
EDDM,100NM,MJ,08R,NA,2668,24.45,22.416666666666668,23.950833333333332,23.18375,"(0,75]"
EDDM,100NM,MJ,08R,NA,10666,24.566666666666666,22.916666666666668,24.15,23.53333333333333,"(75,165]"
EDDM,100NM,MJ,08R,NA,9562,20.633333333333333,19.183333333333334,20.283333333333335,19.733333333333334,"(165,220]"
EDDM,100NM,MJ,08R,NA,6890,20.25,18.866666666666667,19.916666666666668,19.391666666666666,"(220,265]"
EDDM,100NM,MJ,08R,NA,3371,19.583333333333332,18.366666666666667,19.283333333333335,18.825000000000003,"(265,330]"
EDDM,100NM,MJ,08R,NA,28,19.986666666666665,19.259166666666665,19.84,19.54958333333333,"(330,360]"
EDDM,100NM,MJ,26L,NA,3050,21.316666666666666,19.890833333333333,20.95,20.420416666666668,"(0,75]"
EDDM,100NM,MJ,26L,NA,16898,21.05,19.75,20.7,20.225,"(75,165]"
EDDM,100NM,MJ,26L,NA,15034,23.933333333333334,22.15,23.483333333333334,22.816666666666666,"(165,220]"
EDDM,100NM,MJ,26L,NA,10924,24.25,22.7,23.85,23.275,"(220,265]"
EDDM,100NM,MJ,26L,NA,3940,23.866666666666667,22.199166666666663,23.430833333333332,22.814999999999998,"(265,330]"
EDDM,100NM,MJ,26L,NA,45,20.506666666666668,18.883333333333333,20.060000000000002,19.471666666666668,"(330,360]"
EDDM,100NM,MJ,26R,NA,27660,20.833333333333332,19.333333333333332,20.45,19.891666666666666,"(0,75]"
EDDM,100NM,MJ,26R,NA,3362,20.433333333333334,19.05,20.033333333333335,19.541666666666668,"(75,165]"
EDDM,100NM,MJ,26R,NA,3209,23.116666666666667,21.233333333333334,22.616666666666667,21.925,"(165,220]"
EDDM,100NM,MJ,26R,NA,2464,23.716666666666665,21.883333333333333,23.25,22.566666666666666,"(220,265]"
