APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBCF,TXIT,2022-08-23,126,185.28999999999996,1.4705555555555552
SBSP,TXIT,2022-08-23,210,234.29999999999998,1.1157142857142857
SBGL,TXIT,2022-08-23,42,90.84999999999998,2.1630952380952375
SBCT,TXIT,2022-08-23,76,68.91999999999999,0.9068421052631578
SBPA,TXIT,2022-08-23,80,100.43,1.2553750000000001
SBSV,TXIT,2022-08-23,63,67.69,1.0744444444444443
SBGR,TXIT,2022-08-24,302,665.17,2.202549668874172
SBRJ,TXIT,2022-08-24,149,252.88000000000002,1.6971812080536914
SBKP,TXIT,2022-08-24,185,429.0600000000002,2.3192432432432444
SBCF,TXIT,2022-08-24,126,188.42000000000013,1.4953968253968264
SBSP,TXIT,2022-08-24,209,221.14000000000001,1.058086124401914
SBBR,TXIT,2022-08-24,140,330.43999999999994,2.360285714285714
SBCT,TXIT,2022-08-24,72,96.43999999999998,1.3394444444444442
SBPA,TXIT,2022-08-24,75,89.57999999999998,1.1943999999999997
SBGL,TXIT,2022-08-24,34,76.13999999999999,2.2394117647058818
SBSV,TXIT,2022-08-24,65,82.09000000000002,1.2629230769230773
SBGR,TXIT,2022-08-25,288,609.8099999999997,2.1173958333333323
SBKP,TXIT,2022-08-25,187,352.81999999999994,1.8867379679144383
SBBR,TXIT,2022-08-25,152,264.92,1.7428947368421053
SBCF,TXIT,2022-08-25,133,250.76000000000002,1.8854135338345865
SBRJ,TXIT,2022-08-25,152,221.55,1.4575657894736842
SBSP,TXIT,2022-08-25,220,242.66,1.103
SBGL,TXIT,2022-08-25,39,52.01,1.3335897435897435
SBPA,TXIT,2022-08-25,73,74.67999999999999,1.0230136986301368
SBCT,TXIT,2022-08-25,71,64.34,0.9061971830985917
SBSV,TXIT,2022-08-25,68,87.11,1.2810294117647059
SBGR,TXIT,2022-08-26,316,706.5700000000003,2.235981012658229
SBKP,TXIT,2022-08-26,192,409.92000000000013,2.1350000000000007
SBCF,TXIT,2022-08-26,133,200.66000000000003,1.5087218045112785
SBRJ,TXIT,2022-08-26,154,253.74000000000007,1.647662337662338
SBSP,TXIT,2022-08-26,225,283.89,1.2617333333333334
SBPA,TXIT,2022-08-26,85,107.42999999999998,1.2638823529411762
SBBR,TXIT,2022-08-26,148,279.11,1.8858783783783786
SBCT,TXIT,2022-08-26,78,101.16999999999996,1.2970512820512816
SBSV,TXIT,2022-08-26,73,72.21,0.9891780821917807
SBGL,TXIT,2022-08-26,30,37.339999999999996,1.2446666666666666
SBGR,TXIT,2022-08-27,279,757.2599999999995,2.714193548387095
SBKP,TXIT,2022-08-27,164,323.86,1.9747560975609757
SBSP,TXIT,2022-08-27,177,201.24,1.136949152542373
SBRJ,TXIT,2022-08-27,104,108.4,1.0423076923076924
SBCF,TXIT,2022-08-27,113,188.53000000000006,1.6684070796460182
SBGL,TXIT,2022-08-27,42,72.14999999999999,1.7178571428571427
SBCT,TXIT,2022-08-27,56,55.16,0.985
SBBR,TXIT,2022-08-27,128,182.98000000000008,1.4295312500000006
SBPA,TXIT,2022-08-27,67,78.60000000000001,1.1731343283582092
SBSV,TXIT,2022-08-27,59,79.41999999999997,1.3461016949152538
SBGR,TXIT,2022-08-28,248,504.88999999999993,2.035846774193548
SBRJ,TXIT,2022-08-28,108,139.87999999999997,1.2951851851851848
SBCT,TXIT,2022-08-28,59,58.89999999999999,0.9983050847457625
SBKP,TXIT,2022-08-28,146,278.14000000000004,1.9050684931506852
SBSP,TXIT,2022-08-28,162,146.16999999999993,0.9022839506172835
SBSV,TXIT,2022-08-28,56,65.07000000000001,1.1619642857142858
SBGL,TXIT,2022-08-28,28,59.780000000000015,2.1350000000000007
SBBR,TXIT,2022-08-28,122,258.5100000000001,2.118934426229509
SBCF,TXIT,2022-08-28,112,165.74000000000004,1.4798214285714288
SBPA,TXIT,2022-08-28,59,130.83000000000004,2.2174576271186446
SBRJ,TXIT,2022-08-29,154,307.67,1.997857142857143
SBKP,TXIT,2022-08-29,183,357.52000000000027,1.9536612021857938
SBGR,TXIT,2022-08-29,283,623.1099999999999,2.2018021201413425
SBSP,TXIT,2022-08-29,226,205.85000000000002,0.9108407079646019
SBCF,TXIT,2022-08-29,126,184.39000000000013,1.4634126984126994
SBGL,TXIT,2022-08-29,39,90.85,2.329487179487179
SBBR,TXIT,2022-08-29,149,247.68000000000004,1.6622818791946312
SBCT,TXIT,2022-08-29,74,67.33000000000001,0.9098648648648651
SBPA,TXIT,2022-08-29,77,95.00999999999996,1.2338961038961034
SBSV,TXIT,2022-08-29,68,79.66999999999997,1.171617647058823
SBGR,TXIT,2022-08-30,285,662.3900000000001,2.3241754385964914
SBKP,TXIT,2022-08-30,187,324.10999999999984,1.7332085561497317
SBCF,TXIT,2022-08-30,129,193.44999999999996,1.499612403100775
SBSP,TXIT,2022-08-30,206,155.52000000000004,0.7549514563106798
SBGL,TXIT,2022-08-30,34,63.13,1.856764705882353
SBRJ,TXIT,2022-08-30,151,288.80999999999983,1.9126490066225155
SBCT,TXIT,2022-08-30,74,85.56000000000002,1.1562162162162164
SBBR,TXIT,2022-08-30,138,230.57000000000008,1.670797101449276
SBPA,TXIT,2022-08-30,76,78.55000000000001,1.0335526315789476
SBSV,TXIT,2022-08-30,69,154.52,2.239420289855073
SBGR,TXIT,2022-08-31,300,570.1799999999996,1.9005999999999987
SBKP,TXIT,2022-08-31,187,344.54,1.8424598930481284
SBGL,TXIT,2022-08-31,36,82.46000000000001,2.2905555555555557
SBRJ,TXIT,2022-08-31,148,219.68,1.4843243243243243
SBSP,TXIT,2022-08-31,218,228.18000000000015,1.0466972477064227
SBCF,TXIT,2022-08-31,122,178.72999999999993,1.4649999999999994
SBBR,TXIT,2022-08-31,144,214.67,1.4907638888888888
SBPA,TXIT,2022-08-31,76,58.22999999999999,0.7661842105263157
SBCT,TXIT,2022-08-31,74,60.92000000000001,0.8232432432432434
SBSV,TXIT,2022-08-31,67,130.86,1.9531343283582092
SBGR,TXIT,2022-09-01,286,592.1700000000004,2.070524475524477
SBSP,TXIT,2022-09-01,216,289.83000000000004,1.3418055555555557
SBBR,TXIT,2022-09-01,153,218.52000000000004,1.4282352941176473
SBKP,TXIT,2022-09-01,185,467.4600000000003,2.5268108108108125
SBCF,TXIT,2022-09-01,130,170.94999999999993,1.3149999999999995
SBRJ,TXIT,2022-09-01,167,328.6599999999999,1.9680239520958078
SBGL,TXIT,2022-09-01,40,79.74,1.9934999999999998
SBPA,TXIT,2022-09-01,79,85.66,1.0843037974683545
SBCT,TXIT,2022-09-01,72,70.25999999999998,0.975833333333333
SBSV,TXIT,2022-09-01,73,117.87,1.6146575342465754
SBGR,TXIT,2022-09-02,318,946.3300000000003,2.975880503144655
SBBR,TXIT,2022-09-02,154,320.38,2.0803896103896102
SBSP,TXIT,2022-09-02,235,388.31999999999977,1.6524255319148926
SBKP,TXIT,2022-09-02,193,493.40999999999985,2.556528497409326
SBRJ,TXIT,2022-09-02,167,292.78999999999985,1.7532335329341309
SBCF,TXIT,2022-09-02,139,205.44999999999996,1.4780575539568341
SBPA,TXIT,2022-09-02,78,100.14,1.2838461538461539
SBCT,TXIT,2022-09-02,81,89.56,1.105679012345679
SBSV,TXIT,2022-09-02,73,76.63000000000004,1.0497260273972608
SBGL,TXIT,2022-09-02,42,92.38000000000002,2.19952380952381
SBGR,TXIT,2022-09-03,292,555.6699999999997,1.9029794520547936
SBRJ,TXIT,2022-09-03,120,164.44999999999996,1.3704166666666664
SBSP,TXIT,2022-09-03,184,209.10000000000008,1.1364130434782613
SBKP,TXIT,2022-09-03,163,334.66999999999996,2.0531901840490794
SBGL,TXIT,2022-09-03,48,104.76000000000002,2.1825000000000006
SBCT,TXIT,2022-09-03,64,65.85000000000001,1.0289062500000001
SBCF,TXIT,2022-09-03,110,143.48000000000002,1.3043636363636366
SBBR,TXIT,2022-09-03,127,262.41999999999996,2.066299212598425
SBSV,TXIT,2022-09-03,59,57.850000000000016,0.9805084745762714
SBPA,TXIT,2022-09-03,68,94.09999999999998,1.3838235294117645
SBKP,TXIT,2022-09-04,138,205.85000000000002,1.491666666666667
SBCF,TXIT,2022-09-04,111,193.91,1.746936936936937
SBGR,TXIT,2022-09-04,243,515.5300000000002,2.1215226337448567
SBRJ,TXIT,2022-09-04,115,166.65999999999997,1.4492173913043476
SBSP,TXIT,2022-09-04,169,178.9800000000001,1.0590532544378704
SBGL,TXIT,2022-09-04,31,50.65,1.6338709677419354
SBSV,TXIT,2022-09-04,58,65.77,1.1339655172413792
SBBR,TXIT,2022-09-04,127,260.31,2.049685039370079
SBCT,TXIT,2022-09-04,54,66.16,1.2251851851851852
SBPA,TXIT,2022-09-04,58,81.57000000000001,1.4063793103448277
SBKP,TXIT,2022-09-05,159,290.15000000000003,1.8248427672955978
SBGR,TXIT,2022-09-05,281,559.2599999999998,1.990249110320284
SBGL,TXIT,2022-09-05,47,82.44000000000001,1.7540425531914896
SBRJ,TXIT,2022-09-05,161,280.22999999999985,1.740559006211179
SBSP,TXIT,2022-09-05,226,241.9400000000001,1.070530973451328
SBPA,TXIT,2022-09-05,71,92.70000000000002,1.3056338028169017
SBCF,TXIT,2022-09-05,120,124.88,1.0406666666666666
SBBR,TXIT,2022-09-05,144,240.33999999999997,1.6690277777777776
SBCT,TXIT,2022-09-05,64,61.96,0.968125
SBSV,TXIT,2022-09-05,70,67.03999999999999,0.9577142857142856
SBKP,TXIT,2022-09-06,157,267.15,1.7015923566878979
SBRJ,TXIT,2022-09-06,153,224.47,1.467124183006536
SBGR,TXIT,2022-09-06,285,636.6999999999998,2.2340350877192976
SBSP,TXIT,2022-09-06,214,208.02999999999997,0.9721028037383176
SBGL,TXIT,2022-09-06,43,51.19,1.1904651162790698
SBPA,TXIT,2022-09-06,72,81.92999999999999,1.1379166666666665
SBCF,TXIT,2022-09-06,124,174.2700000000001,1.4054032258064524
SBBR,TXIT,2022-09-06,143,176.9800000000001,1.2376223776223783
SBSV,TXIT,2022-09-06,70,81.41,1.163
SBCT,TXIT,2022-09-06,74,73.63999999999996,0.9951351351351345
SBKP,TXIT,2022-09-07,140,280.95,2.0067857142857144
SBPA,TXIT,2022-09-07,62,87.26,1.4074193548387097
SBGR,TXIT,2022-09-07,294,749.2500000000003,2.548469387755103
SBSP,TXIT,2022-09-07,188,254.01999999999995,1.3511702127659573
SBCT,TXIT,2022-09-07,54,60.61,1.1224074074074073
SBBR,TXIT,2022-09-07,128,239.77999999999992,1.8732812499999993
SBGL,TXIT,2022-09-07,44,107.06,2.433181818181818
SBRJ,TXIT,2022-09-07,135,146.19999999999993,1.0829629629629625
SBCF,TXIT,2022-09-07,103,139.18000000000004,1.3512621359223305
SBSV,TXIT,2022-09-07,53,54.380000000000024,1.026037735849057
SBSP,TXIT,2022-09-08,206,213.77,1.0377184466019418
SBKP,TXIT,2022-09-08,152,355.29,2.337434210526316
SBGL,TXIT,2022-09-08,41,96.03,2.3421951219512196
SBGR,TXIT,2022-09-08,268,729.8999999999996,2.7235074626865656
SBRJ,TXIT,2022-09-08,147,173.16999999999996,1.1780272108843535
SBBR,TXIT,2022-09-08,139,241.00999999999996,1.7338848920863306
SBCF,TXIT,2022-09-08,116,171.20999999999998,1.4759482758620688
SBPA,TXIT,2022-09-08,61,68.41000000000001,1.1214754098360658
SBCT,TXIT,2022-09-08,62,61.48999999999998,0.9917741935483868
SBSV,TXIT,2022-09-08,64,76.87,1.20109375
SBGR,TXIT,2022-09-09,304,775.2700000000003,2.550230263157896
SBGL,TXIT,2022-09-09,43,92.39999999999998,2.148837209302325
SBRJ,TXIT,2022-09-09,154,253.37999999999997,1.645324675324675
SBKP,TXIT,2022-09-09,153,389.88000000000005,2.5482352941176476
SBSP,TXIT,2022-09-09,215,209.27000000000004,0.9733488372093025
SBPA,TXIT,2022-09-09,68,134.14000000000001,1.9726470588235296
SBCF,TXIT,2022-09-09,125,177.3000000000001,1.4184000000000008
SBCT,TXIT,2022-09-09,67,82.38000000000002,1.2295522388059705
SBSV,TXIT,2022-09-09,69,101.37,1.4691304347826089
SBBR,TXIT,2022-09-09,142,285.5700000000001,2.01105633802817
SBGR,TXIT,2022-09-10,280,539.3699999999999,1.926321428571428
SBCF,TXIT,2022-09-10,96,173.02000000000004,1.802291666666667
SBSP,TXIT,2022-09-10,180,237.47000000000006,1.319277777777778
SBKP,TXIT,2022-09-10,134,307.46000000000004,2.294477611940299
SBGL,TXIT,2022-09-10,44,74.71,1.6979545454545453
SBRJ,TXIT,2022-09-10,113,238.32,2.109026548672566
SBBR,TXIT,2022-09-10,118,214.43999999999997,1.81728813559322
SBCT,TXIT,2022-09-10,53,77.17000000000002,1.4560377358490568
SBPA,TXIT,2022-09-10,60,72.60000000000001,1.2100000000000002
SBSV,TXIT,2022-09-10,56,60.449999999999996,1.0794642857142855
SBKP,TXIT,2022-09-11,142,268.37,1.8899295774647888
SBGR,TXIT,2022-09-11,243,620.0399999999997,2.5516049382716037
SBRJ,TXIT,2022-09-11,119,160.77000000000007,1.3510084033613452
SBSP,TXIT,2022-09-11,173,108.70999999999995,0.6283815028901731
SBSV,TXIT,2022-09-11,56,64.43,1.1505357142857144
SBGL,TXIT,2022-09-11,33,127.64,3.8678787878787877
SBCF,TXIT,2022-09-11,114,191.35000000000008,1.6785087719298253
SBCT,TXIT,2022-09-11,61,64.60000000000001,1.059016393442623
SBBR,TXIT,2022-09-11,135,274.02000000000004,2.029777777777778
SBPA,TXIT,2022-09-11,62,60.53000000000001,0.9762903225806453
SBKP,TXIT,2022-09-12,196,431.54,2.201734693877551
SBGR,TXIT,2022-09-12,301,890.7899999999997,2.959435215946843
SBPA,TXIT,2022-09-12,84,98.97999999999995,1.1783333333333328
SBSP,TXIT,2022-09-12,239,252.24000000000012,1.0553974895397495
SBRJ,TXIT,2022-09-12,165,205.44000000000003,1.2450909090909092
SBGL,TXIT,2022-09-12,41,79.1,1.9292682926829268
SBCF,TXIT,2022-09-12,141,221.09,1.5680141843971631
SBCT,TXIT,2022-09-12,79,130.84999999999997,1.6563291139240501
SBBR,TXIT,2022-09-12,155,276.76,1.785548387096774
SBSV,TXIT,2022-09-12,70,98.22,1.403142857142857
SBGR,TXIT,2022-09-13,294,764.1999999999999,2.599319727891156
SBKP,TXIT,2022-09-13,200,428.7800000000002,2.143900000000001
SBGL,TXIT,2022-09-13,42,101.70999999999998,2.421666666666666
SBRJ,TXIT,2022-09-13,164,269.21999999999997,1.6415853658536583
SBBR,TXIT,2022-09-13,157,287.83000000000004,1.8333121019108283
SBCT,TXIT,2022-09-13,79,128.57000000000005,1.6274683544303803
SBSP,TXIT,2022-09-13,213,401.99,1.8872769953051645
SBCF,TXIT,2022-09-13,140,190.2400000000001,1.3588571428571434
SBPA,TXIT,2022-09-13,81,118.28999999999999,1.4603703703703703
SBSV,TXIT,2022-09-13,66,67.18,1.017878787878788
SBKP,TXIT,2022-09-14,203,449.82000000000005,2.2158620689655173
SBGR,TXIT,2022-09-14,308,867.97,2.8180844155844156
SBRJ,TXIT,2022-09-14,164,282.9699999999999,1.7254268292682922
SBPA,TXIT,2022-09-14,83,96.99,1.1685542168674699
SBGL,TXIT,2022-09-14,42,88.07,2.096904761904762
SBSP,TXIT,2022-09-14,212,279.36,1.3177358490566038
SBBR,TXIT,2022-09-14,152,303.39000000000004,1.9959868421052633
SBCT,TXIT,2022-09-14,74,76.61,1.0352702702702703
SBCF,TXIT,2022-09-14,146,299.77999999999986,2.0532876712328756
SBSV,TXIT,2022-09-14,68,95.12000000000003,1.3988235294117652
SBGR,TXIT,2022-09-15,298,911.4800000000004,3.0586577181208066
SBKP,TXIT,2022-09-15,200,476.9199999999998,2.384599999999999
SBCF,TXIT,2022-09-15,135,265.20000000000016,1.9644444444444455
SBGL,TXIT,2022-09-15,50,102.17999999999998,2.0435999999999996
SBRJ,TXIT,2022-09-15,134,379.83000000000004,2.8345522388059705
SBSP,TXIT,2022-09-15,213,227.19999999999996,1.0666666666666664
SBCT,TXIT,2022-09-15,72,83.22999999999998,1.155972222222222
SBBR,TXIT,2022-09-15,154,263.37,1.7101948051948053
SBPA,TXIT,2022-09-15,75,77.35999999999997,1.0314666666666663
SBSV,TXIT,2022-09-15,65,110.53000000000002,1.7004615384615387
SBKP,TXIT,2022-09-16,205,486.4999999999999,2.3731707317073165
SBGR,TXIT,2022-09-16,316,1007.570000000001,3.188512658227851
SBGL,TXIT,2022-09-16,57,129.40999999999994,2.2703508771929815
SBCF,TXIT,2022-09-16,137,211.57999999999996,1.5443795620437952
SBPA,TXIT,2022-09-16,86,80.34,0.934186046511628
SBRJ,TXIT,2022-09-16,140,172.89000000000004,1.2349285714285718
SBSP,TXIT,2022-09-16,218,256.95,1.1786697247706421
SBCT,TXIT,2022-09-16,84,78.55000000000001,0.9351190476190477
SBBR,TXIT,2022-09-16,150,307.24000000000007,2.048266666666667
SBSV,TXIT,2022-09-16,68,81.75,1.2022058823529411
SBSP,TXIT,2022-09-17,179,204.17000000000004,1.140614525139665
SBGR,TXIT,2022-09-17,289,824.9100000000008,2.854359861591698
SBCT,TXIT,2022-09-17,64,64.64,1.01
SBKP,TXIT,2022-09-17,178,285.6199999999999,1.6046067415730332
SBRJ,TXIT,2022-09-17,115,172.67000000000004,1.5014782608695656
SBGL,TXIT,2022-09-17,39,102.57000000000001,2.6300000000000003
SBCF,TXIT,2022-09-17,125,178.40999999999994,1.4272799999999994
SBPA,TXIT,2022-09-17,69,85.82,1.2437681159420289
SBBR,TXIT,2022-09-17,122,239.38,1.9621311475409835
SBSV,TXIT,2022-09-17,61,70.76,1.1600000000000001
SBBR,TXIT,2022-09-18,127,221.18000000000004,1.7415748031496066
SBGR,TXIT,2022-09-18,243,506.89999999999986,2.0860082304526744
SBKP,TXIT,2022-09-18,159,311.7100000000001,1.9604402515723276
SBRJ,TXIT,2022-09-18,113,156.89999999999992,1.3884955752212382
SBCF,TXIT,2022-09-18,121,170.45,1.408677685950413
SBSV,TXIT,2022-09-18,59,88.00999999999999,1.4916949152542371
SBSP,TXIT,2022-09-18,164,192.11000000000007,1.1714024390243907
SBPA,TXIT,2022-09-18,61,57.60999999999999,0.9444262295081965
SBGL,TXIT,2022-09-18,23,59.309999999999995,2.578695652173913
SBCT,TXIT,2022-09-18,59,54.499999999999986,0.9237288135593218
SBGR,TXIT,2022-09-19,295,695.8299999999997,2.3587457627118633
SBKP,TXIT,2022-09-19,207,463.50000000000017,2.2391304347826093
SBRJ,TXIT,2022-09-19,166,212.43999999999997,1.279759036144578
SBGL,TXIT,2022-09-19,36,71.74,1.9927777777777775
SBSP,TXIT,2022-09-19,227,243.02999999999994,1.0706167400881055
SBPA,TXIT,2022-09-19,80,84.21,1.052625
SBCF,TXIT,2022-09-19,140,189.44000000000008,1.3531428571428576
SBBR,TXIT,2022-09-19,155,272.9100000000001,1.7607096774193554
SBCT,TXIT,2022-09-19,77,76.76,0.9968831168831169
SBSV,TXIT,2022-09-19,70,155.91,2.2272857142857143
SBGL,TXIT,2022-09-20,35,77.89,2.2254285714285715
SBCT,TXIT,2022-09-20,82,102.09000000000002,1.245
SBKP,TXIT,2022-09-20,206,611.63,2.9690776699029127
SBRJ,TXIT,2022-09-20,157,168.39999999999995,1.0726114649681526
SBSP,TXIT,2022-09-20,220,222.86999999999986,1.013045454545454
SBGR,TXIT,2022-09-20,289,521.7999999999998,1.8055363321799303
SBPA,TXIT,2022-09-20,79,93.59000000000002,1.1846835443037977
SBBR,TXIT,2022-09-20,157,310.75,1.9792993630573248
SBCF,TXIT,2022-09-20,139,265.39,1.9092805755395683
SBSV,TXIT,2022-09-20,65,88.51,1.3616923076923078
SBCF,TXIT,2022-09-21,135,214.06999999999994,1.5857037037037032
SBGR,TXIT,2022-09-21,302,689.3999999999996,2.282781456953641
SBRJ,TXIT,2022-09-21,153,221.81999999999996,1.4498039215686271
SBSP,TXIT,2022-09-21,208,169.00999999999988,0.8125480769230763
SBKP,TXIT,2022-09-21,203,566.8900000000001,2.7925615763546805
SBCT,TXIT,2022-09-21,74,54.63,0.7382432432432433
SBBR,TXIT,2022-09-21,148,251.52000000000012,1.6994594594594603
SBPA,TXIT,2022-09-21,80,109.23,1.365375
SBSV,TXIT,2022-09-21,66,86.89999999999999,1.3166666666666664
SBGL,TXIT,2022-09-21,31,62.13,2.004193548387097
SBGR,TXIT,2022-09-22,289,580.1100000000001,2.007301038062284
SBCF,TXIT,2022-09-22,141,232.45000000000002,1.648581560283688
SBKP,TXIT,2022-09-22,204,506.1900000000001,2.4813235294117653
SBBR,TXIT,2022-09-22,153,232.80999999999997,1.5216339869281044
SBSP,TXIT,2022-09-22,213,297.0900000000001,1.3947887323943666
SBRJ,TXIT,2022-09-22,160,191.77,1.1985625
SBPA,TXIT,2022-09-22,75,115.74,1.5432
SBCT,TXIT,2022-09-22,82,120.91999999999999,1.4746341463414632
SBGL,TXIT,2022-09-22,35,62.069999999999986,1.7734285714285711
SBSV,TXIT,2022-09-22,68,74.08,1.0894117647058823
SBBR,TXIT,2022-09-23,156,333.80999999999995,2.139807692307692
SBKP,TXIT,2022-09-23,213,634.6700000000002,2.9796713615023482
SBGR,TXIT,2022-09-23,323,547.36,1.6946130030959752
SBSP,TXIT,2022-09-23,228,365.04000000000025,1.6010526315789484
SBPA,TXIT,2022-09-23,85,110.33,1.298
SBRJ,TXIT,2022-09-23,167,335.3499999999999,2.0080838323353287
SBCT,TXIT,2022-09-23,83,119.45,1.439156626506024
SBCF,TXIT,2022-09-23,143,179.99999999999991,1.258741258741258
SBSV,TXIT,2022-09-23,69,78.45,1.1369565217391304
SBGL,TXIT,2022-09-23,31,50.33000000000001,1.6235483870967746
SBGR,TXIT,2022-09-24,273,745.6500000000003,2.7313186813186823
SBKP,TXIT,2022-09-24,180,340.74,1.893
SBCF,TXIT,2022-09-24,118,172.05999999999992,1.4581355932203384
SBSP,TXIT,2022-09-24,176,187.03000000000003,1.0626704545454546
SBBR,TXIT,2022-09-24,121,229.13000000000014,1.8936363636363647
SBCT,TXIT,2022-09-24,60,47.97,0.7995
SBRJ,TXIT,2022-09-24,108,115.00999999999998,1.0649074074074072
SBGL,TXIT,2022-09-24,39,157.01999999999998,4.0261538461538455
SBPA,TXIT,2022-09-24,69,72.01,1.0436231884057972
SBSV,TXIT,2022-09-24,63,67.56,1.0723809523809524
SBKP,TXIT,2022-09-25,159,360.66999999999985,2.268364779874213
SBGR,TXIT,2022-09-25,247,600.27,2.430242914979757
SBBR,TXIT,2022-09-25,130,208.97,1.6074615384615385
SBRJ,TXIT,2022-09-25,114,140.39999999999998,1.2315789473684209
SBSP,TXIT,2022-09-25,161,136.90000000000003,0.8503105590062114
SBCF,TXIT,2022-09-25,120,175.18,1.4598333333333333
SBSV,TXIT,2022-09-25,57,71.17000000000003,1.2485964912280707
SBPA,TXIT,2022-09-25,61,88.41,1.4493442622950818
SBGL,TXIT,2022-09-25,25,46.150000000000006,1.8460000000000003
SBCT,TXIT,2022-09-25,56,74.160000000000025,1.3242857142857147
SBGR,TXIT,2022-09-26,296,823.5099999999999,2.782128378378378
SBKP,TXIT,2022-09-26,199,523.9,2.6326633165829145
SBSP,TXIT,2022-09-26,228,404.45999999999987,1.773947368421052
SBCF,TXIT,2022-09-26,137,165.56000000000003,1.2084671532846718
SBGL,TXIT,2022-09-26,33,72.36999999999999,2.193030303030303
SBRJ,TXIT,2022-09-26,161,209.43000000000004,1.3008074534161493
SBCT,TXIT,2022-09-26,80,142.30999999999997,1.7788749999999998
SBPA,TXIT,2022-09-26,84,116.94000000000001,1.3921428571428573
SBBR,TXIT,2022-09-26,153,248.98000000000008,1.627320261437909
SBSV,TXIT,2022-09-26,68,80.39999999999999,1.1823529411764704
SBSP,TXIT,2022-09-27,224,277.08,1.2369642857142857
SBGR,TXIT,2022-09-27,288,734.1999999999999,2.5493055555555553
SBKP,TXIT,2022-09-27,198,555.44,2.8052525252525253
SBCT,TXIT,2022-09-27,82,59.430000000000035,0.724756097560976
SBGL,TXIT,2022-09-27,42,126.85999999999999,3.0204761904761903
SBRJ,TXIT,2022-09-27,155,185.42999999999995,1.196322580645161
SBCF,TXIT,2022-09-27,141,251.26000000000002,1.781985815602837
SBPA,TXIT,2022-09-27,80,99.11999999999996,1.2389999999999994
SBSV,TXIT,2022-09-27,62,59.38999999999999,0.9579032258064515
SBBR,TXIT,2022-09-27,160,330.92999999999995,2.0683124999999998
SBGR,TXIT,2022-09-28,289,760.7399999999999,2.6323183391003457
SBKP,TXIT,2022-09-28,199,504.1900000000007,2.533618090452265
SBRJ,TXIT,2022-09-28,135,307.84,2.2802962962962963
SBSP,TXIT,2022-09-28,209,382.4199999999999,1.8297607655502388
SBPA,TXIT,2022-09-28,77,98.61,1.2806493506493506
SBBR,TXIT,2022-09-28,147,309.8699999999999,2.1079591836734686
SBCT,TXIT,2022-09-28,76,65.60999999999999,0.8632894736842104
SBCF,TXIT,2022-09-28,134,177.71999999999997,1.3262686567164177
SBSV,TXIT,2022-09-28,66,98.24000000000001,1.4884848484848485
SBGL,TXIT,2022-09-28,44,95.17999999999999,2.163181818181818
SBKP,TXIT,2022-09-29,206,467.5,2.2694174757281553
SBGR,TXIT,2022-09-29,289,925.22,3.201453287197232
SBSP,TXIT,2022-09-29,206,305.65,1.4837378640776697
SBGL,TXIT,2022-09-29,64,132.44000000000003,2.0693750000000004
SBCF,TXIT,2022-09-29,143,273.71,1.914055944055944
SBRJ,TXIT,2022-09-29,93,153.32000000000002,1.6486021505376347
SBBR,TXIT,2022-09-29,145,177.22000000000008,1.2222068965517248
SBPA,TXIT,2022-09-29,73,76.88,1.0531506849315069
SBCT,TXIT,2022-09-29,78,117.50999999999998,1.5065384615384612
SBSV,TXIT,2022-09-29,65,81.66,1.2563076923076923
SBSP,TXIT,2022-09-30,224,471.34000000000003,2.1041964285714285
SBGR,TXIT,2022-09-30,324,1126.5100000000004,3.476882716049384
SBRJ,TXIT,2022-09-30,157,255.7100000000001,1.628726114649682
SBKP,TXIT,2022-09-30,207,779.3700000000001,3.7650724637681163
SBCT,TXIT,2022-09-30,85,69.7,0.8200000000000001
SBPA,TXIT,2022-09-30,91,158.78000000000003,1.7448351648351652
SBCF,TXIT,2022-09-30,139,172.0699999999999,1.2379136690647476
SBBR,TXIT,2022-09-30,151,230.54000000000002,1.5267549668874174
SBSV,TXIT,2022-09-30,70,73.00999999999996,1.0429999999999995
SBGL,TXIT,2022-09-30,45,91.82,2.0404444444444443
SBCF,TXIT,2022-10-01,121,195.08999999999995,1.6123140495867765
SBGR,TXIT,2022-10-01,281,787.1200000000002,2.801138790035588
SBKP,TXIT,2022-10-01,182,380.57999999999987,2.0910989010989005
SBCT,TXIT,2022-10-01,64,70.03999999999998,1.0943749999999997
SBGL,TXIT,2022-10-01,35,74.53,2.1294285714285714
SBRJ,TXIT,2022-10-01,115,160.58000000000004,1.3963478260869568
SBSP,TXIT,2022-10-01,178,251.58000000000007,1.4133707865168543
SBPA,TXIT,2022-10-01,73,100.19000000000003,1.3724657534246578
SBSV,TXIT,2022-10-01,59,70.73999999999998,1.1989830508474573
SBBR,TXIT,2022-10-01,119,158.61999999999992,1.3329411764705876
SBKP,TXIT,2022-10-02,144,311.42999999999995,2.162708333333333
SBGR,TXIT,2022-10-02,235,761.7700000000001,3.2415744680851066
SBGL,TXIT,2022-10-02,29,60.46999999999999,2.0851724137931034
SBSP,TXIT,2022-10-02,165,213.29000000000013,1.2926666666666675
SBCF,TXIT,2022-10-02,115,174.29,1.5155652173913043
SBRJ,TXIT,2022-10-02,110,144.5,1.3136363636363637
SBSV,TXIT,2022-10-02,55,47.79000000000001,0.8689090909090912
SBPA,TXIT,2022-10-02,59,64.86,1.0993220338983052
