ICAO,YEAR,MOF,AC_CLASS,AP_C_RWY,C100_SECT,N,N_VALID,TOT_A100,TOT_REF,TOT_ADD
EGLL,2021,7,MJ,09L,"(0,110]",430,430,11361.149999999992,11825,-463.84999999999974
EGLL,2021,7,MJ,09L,"(110,170]",305,305,7930.866666666667,8209.58333333337,-278.7166666666669
EGLL,2021,7,MJ,09L,"(170,230]",269,269,6493.13333333333,6536.700000000031,-43.566666666666954
EGLL,2021,7,MJ,09L,"(230,300]",21,21,533.1500000000001,540.75,-7.600000000000001
EGLL,2021,7,MJ,09L,"(300,360]",255,255,6171.6500000000005,6404.750000000016,-233.1
EGLL,2021,7,MJ,09L,NA,8,0,0,0,0
EGLL,2021,7,MJ,09R,"(170,230]",2,2,46.83333333333333,42.25333333333334,4.579999999999995
EGLL,2021,7,MJ,27L,"(0,110]",445,445,10091.116666666674,11035.999999999958,-944.8833333333326
EGLL,2021,7,MJ,27L,"(110,170]",335,335,7480.7333333333345,8246.58333333336,-765.8500000000001
EGLL,2021,7,MJ,27L,"(170,230]",283,283,7067.800000000004,7211.783333333347,-143.98333333333343
EGLL,2021,7,MJ,27L,"(230,300]",22,22,582.2333333333332,599.1333333333336,-16.900000000000023
EGLL,2021,7,MJ,27L,"(300,360]",376,376,9678.999999999996,9750.9333333333,-71.93333333333473
EGLL,2021,7,MJ,27L,NA,17,0,0,0,0
EGLL,2021,7,MJ,27R,"(0,110]",582,582,13323.716666666667,14239.600000000051,-915.8833333333316
EGLL,2021,7,MJ,27R,"(110,170]",452,452,10071.95,11021.266666666626,-949.316666666667
EGLL,2021,7,MJ,27R,"(170,230]",368,368,9325.983333333335,9310.400000000009,15.583333333333083
EGLL,2021,7,MJ,27R,"(230,300]",22,22,584.1999999999999,594,-9.800000000000004
EGLL,2021,7,MJ,27R,"(300,360]",386,386,9847.750000000004,9875.166666666668,-27.416666666666313
EGLL,2021,7,MJ,27R,NA,15,0,0,0,0
EGLL,2021,7,MT,09L,"(300,360]",1,1,35.15,28.5,6.649999999999999
EGLL,2021,7,MT,27L,"(300,360]",2,2,57.2,57.633333333333326,-0.43333333333332646
EGLL,2021,7,MT,27R,"(300,360]",1,1,28.35,28.716666666666665,-0.3666666666666636
EGLL,2021,8,H,09L,"(0,110]",741,741,19768.46666666668,20328.0999999999,-559.6333333333358
EGLL,2021,8,H,09L,"(110,170]",141,141,3877.766666666665,3781.149999999993,96.61666666666716
EGLL,2021,8,H,09L,"(170,230]",63,63,1536.9666666666662,1563.449999999997,-26.48333333333309
EGLL,2021,8,H,09L,"(230,300]",397,397,10190.000000000004,10983.666666666642,-793.6666666666667
EGLL,2021,8,H,09L,"(300,360]",248,248,5923.866666666663,6546.373333333314,-622.5066666666662
EGLL,2021,8,H,09L,NA,27,0,0,0,0
EGLL,2021,8,H,09R,"(0,110]",15,15,386.2333333333333,397.7999999999999,-11.56666666666666
EGLL,2021,8,H,09R,"(110,170]",2,2,48.21666666666667,54.266666666666666,-6.050000000000001
EGLL,2021,8,H,09R,"(170,230]",4,4,86.21666666666667,98.25333333333332,-12.036666666666662
EGLL,2021,8,H,09R,"(230,300]",1,1,28.4,30.756666666666668,-2.356666666666669
EGLL,2021,8,H,09R,NA,4,0,0,0,0
EGLL,2021,8,H,27L,"(0,110]",501,501,11832.083333333328,12132.550000000012,-300.46666666666584
EGLL,2021,8,H,27L,"(110,170]",124,124,2947.8833333333346,3083.4666666666676,-135.58333333333337
EGLL,2021,8,H,27L,"(170,230]",57,57,1387.6833333333327,1485.7999999999977,-98.11666666666648
EGLL,2021,8,H,27L,"(230,300]",332,332,8749.583333333336,9401.133333333351,-651.5499999999987
EGLL,2021,8,H,27L,"(300,360]",135,135,3372.5,3516.7500000000077,-144.2500000000001
EGLL,2021,8,H,27L,NA,19,0,0,0,0
EGLL,2021,8,H,27R,"(0,110]",524,524,12319.16666666665,12680.800000000092,-361.6333333333329
EGLL,2021,8,H,27R,"(110,170]",123,123,2977.666666666667,2888.4499999999935,89.2166666666665
EGLL,2021,8,H,27R,"(170,230]",44,44,1116.5999999999997,1122.733333333333,-6.13333333333329
EGLL,2021,8,H,27R,"(230,300]",358,358,9565.099999999997,10024,-458.8999999999997
EGLL,2021,8,H,27R,"(300,360]",137,137,3445.2333333333327,3587.1166666666736,-141.8833333333338
EGLL,2021,8,H,27R,NA,14,0,0,0,0
EGLL,2021,8,MJ,09L,"(0,110]",819,819,21642.88333333334,22522.5,-879.6166666666667
EGLL,2021,8,MJ,09L,"(110,170]",627,627,16706.466666666656,16876.749999999876,-170.28333333333404
EGLL,2021,8,MJ,09L,"(170,230]",454,454,11166.01666666668,11032.19999999996,133.81666666666624
EGLL,2021,8,MJ,09L,"(230,300]",35,35,882.1500000000001,901.25,-19.09999999999999
EGLL,2021,8,MJ,09L,"(300,360]",434,434,10446.516666666674,10900.633333333371,-454.11666666666696
EGLL,2021,8,MJ,09L,NA,16,0,0,0,0
EGLL,2021,8,MJ,09R,"(0,110]",25,25,658.1166666666667,732.0833333333334,-73.96666666666671
EGLL,2021,8,MJ,09R,"(110,170]",10,10,255,277.3333333333334,-22.333333333333343
EGLL,2021,8,MJ,09R,"(170,230]",14,14,303.59999999999997,295.77333333333337,7.826666666666636
EGLL,2021,8,MJ,27L,"(0,110]",634,634,14831.666666666655,15723.19999999982,-891.5333333333339
EGLL,2021,8,MJ,27L,"(110,170]",491,491,11193.23333333334,12086.783333333378,-893.5500000000002
EGLL,2021,8,MJ,27L,"(170,230]",381,381,9498.666666666666,9709.150000000038,-210.48333333333375
EGLL,2021,8,MJ,27L,"(230,300]",25,25,646.9666666666667,680.8333333333336,-33.866666666666696
EGLL,2021,8,MJ,27L,"(300,360]",300,300,7766.116666666667,7780.000000000016,-13.883333333334487
EGLL,2021,8,MJ,27L,NA,6,0,0,0,0
EGLL,2021,8,MJ,27R,"(0,110]",428,428,10135.083333333334,10471.733333333312,-336.649999999999
EGLL,2021,8,MJ,27R,"(110,170]",391,391,9141.450000000004,9533.8833333333,-392.4333333333328
EGLL,2021,8,MJ,27R,"(170,230]",239,239,6064.300000000003,6046.700000000026,17.599999999999817
EGLL,2021,8,MJ,27R,"(230,300]",27,27,703.4166666666665,729,-25.583333333333332
EGLL,2021,8,MJ,27R,"(300,360]",315,315,8121.916666666663,8058.749999999963,63.16666666666694
EGLL,2021,8,MJ,27R,NA,7,0,0,0,0
EGLL,2021,8,MT,09L,"(300,360]",2,2,54.5,57,-2.5
EGLL,2021,8,MT,27L,"(300,360]",2,2,60.7,57.633333333333326,3.0666666666666735
EGLL,2021,8,MT,27R,"(300,360]",1,1,27.95,28.716666666666665,-0.7666666666666657
EGLL,2021,9,H,09L,"(0,110]",600,600,16305.71666666666,16459.999999999764,-154.28333333333558
EGLL,2021,9,H,09L,"(110,170]",163,163,4383.966666666666,4371.116666666659,12.85000000000063
EGLL,2021,9,H,09L,"(170,230]",52,52,1287.85,1290.4666666666649,-2.6166666666664753
EGLL,2021,9,H,09L,"(230,300]",423,423,11244.216666666667,11702.99999999996,-458.7833333333337
EGLL,2021,9,H,09L,"(300,360]",208,208,5068.300000000003,5490.506666666653,-422.2066666666664
EGLL,2021,9,H,09L,NA,15,0,0,0,0
EGLL,2021,9,H,09R,"(0,110]",40,40,1088.3000000000004,1060.7999999999995,27.500000000000018
EGLL,2021,9,H,09R,"(110,170]",11,11,300.3333333333333,298.46666666666664,1.8666666666666671
EGLL,2021,9,H,09R,"(170,230]",10,10,209.3,245.63333333333333,-36.33333333333332
EGLL,2021,9,H,09R,"(230,300]",6,6,204.91666666666669,184.54,20.376666666666665
EGLL,2021,9,H,09R,"(300,360]",2,2,55.25,47.79333333333334,7.456666666666664
EGLL,2021,9,H,09R,NA,2,0,0,0,0
EGLL,2021,9,H,27L,"(0,110]",660,660,15386.16666666666,15983.00000000009,-596.833333333332
EGLL,2021,9,H,27L,"(110,170]",167,167,4000.5166666666664,4152.733333333339,-152.21666666666673
EGLL,2021,9,H,27L,"(170,230]",60,60,1504.516666666667,1563.9999999999975,-59.48333333333311
EGLL,2021,9,H,27L,"(230,300]",341,341,9588.383333333331,9655.98333333336,-67.5999999999987
EGLL,2021,9,H,27L,"(300,360]",343,343,8865.049999999994,8935.15000000002,-70.10000000000022
EGLL,2021,9,H,27L,NA,19,0,0,0,0
EGLL,2021,9,H,27R,"(0,110]",618,618,14755.633333333317,14955.60000000016,-199.9666666666656
EGLL,2021,9,H,27R,"(110,170]",152,152,3528.3166666666684,3569.466666666654,-41.150000000000134
EGLL,2021,9,H,27R,"(170,230]",59,59,1459.4333333333334,1505.483333333333,-46.049999999999926
EGLL,2021,9,H,27R,"(230,300]",383,383,10817.649999999992,10724,93.6499999999999
EGLL,2021,9,H,27R,"(300,360]",120,120,3132.15,3142.000000000006,-9.850000000000474
EGLL,2021,9,H,27R,NA,26,0,0,0,0
EGLL,2021,9,MJ,09L,"(0,110]",633,633,16892.466666666685,17407.5,-515.0333333333336
EGLL,2021,9,MJ,09L,"(110,170]",688,688,17675.85,18518.666666666617,-842.8166666666681
EGLL,2021,9,MJ,09L,"(170,230]",385,385,9058.58333333333,9355.50000000001,-296.91666666666697
EGLL,2021,9,MJ,09L,"(230,300]",23,23,584.7666666666665,592.25,-7.483333333333331
EGLL,2021,9,MJ,09L,"(300,360]",365,365,8906.733333333332,9167.583333333365,-260.8500000000001
EGLL,2021,9,MJ,09L,NA,6,0,0,0,0
EGLL,2021,9,MJ,09R,"(0,110]",2,2,49.95,58.56666666666667,-8.61666666666667
EGLL,2021,9,MJ,09R,"(110,170]",7,7,169.25,194.13333333333335,-24.883333333333344
EGLL,2021,9,MJ,09R,"(170,230]",9,9,190.78333333333336,190.14,0.6433333333333167
EGLL,2021,9,MJ,09R,NA,3,0,0,0,0
EGLL,2021,9,MJ,27L,"(0,110]",683,683,15821.683333333329,16938.399999999787,-1116.7166666666672
EGLL,2021,9,MJ,27L,"(110,170]",612,612,13827.350000000008,15065.40000000006,-1238.0499999999995
EGLL,2021,9,MJ,27L,"(170,230]",385,385,9558.966666666664,9811.083333333372,-252.11666666666727
EGLL,2021,9,MJ,27L,"(230,300]",19,19,500.35,517.4333333333335,-17.083333333333353
EGLL,2021,9,MJ,27L,"(300,360]",375,375,9674.666666666662,9724.999999999967,-50.333333333334735
EGLL,2021,9,MJ,27L,NA,10,0,0,0,0
EGLL,2021,9,MJ,27R,"(0,110]",638,638,14845.166666666672,15609.733333333414,-764.5666666666658
EGLL,2021,9,MJ,27R,"(110,170]",699,699,15690.783333333324,17043.94999999998,-1353.1666666666672
EGLL,2021,9,MJ,27R,"(170,230]",432,432,10736.916666666664,10929.599999999962,-192.68333333333365
EGLL,2021,9,MJ,27R,"(230,300]",15,15,396.3833333333334,405,-8.616666666666664
EGLL,2021,9,MJ,27R,"(300,360]",332,332,8502.71666666667,8493.666666666635,9.050000000000471
EGLL,2021,9,MJ,27R,NA,10,0,0,0,0
EGLL,2021,10,H,09L,"(0,110]",253,253,7180.583333333333,6940.633333333347,239.9499999999991
EGLL,2021,10,H,09L,"(110,170]",59,59,1624.8333333333333,1582.183333333331,42.65000000000022
EGLL,2021,10,H,09L,"(170,230]",21,21,505.24999999999994,521.1499999999999,-15.899999999999933
EGLL,2021,10,H,09L,"(230,300]",175,175,4800.483333333333,4841.666666666666,-41.18333333333358
EGLL,2021,10,H,09L,"(300,360]",57,57,1467.35,1504.6100000000013,-37.25999999999993
EGLL,2021,10,H,09L,NA,10,0,0,0,0
EGLL,2021,10,H,09R,"(0,110]",18,18,528.1166666666667,477.3599999999999,50.756666666666675
EGLL,2021,10,H,09R,"(110,170]",9,9,253.98333333333335,244.19999999999996,9.78333333333334
EGLL,2021,10,H,09R,"(170,230]",5,5,106.25,122.81666666666666,-16.56666666666666
EGLL,2021,10,H,09R,"(230,300]",11,11,293.0333333333333,338.3233333333333,-45.290000000000006
EGLL,2021,10,H,09R,"(300,360]",1,1,23.716666666666665,23.89666666666667,-0.18000000000000327
EGLL,2021,10,H,27L,"(0,110]",998,998,24640.883333333313,24168.233333333585,472.650000000002
EGLL,2021,10,H,27L,"(110,170]",243,243,5956.433333333334,6042.600000000015,-86.1666666666668
EGLL,2021,10,H,27L,"(170,230]",82,82,2068.066666666666,2137.466666666663,-69.3999999999997
EGLL,2021,10,H,27L,"(230,300]",667,667,18655.300000000003,18887.21666666681,-231.9166666666641
EGLL,2021,10,H,27L,"(300,360]",223,223,5705.683333333332,5809.150000000023,-103.46666666666675
EGLL,2021,10,H,27L,NA,37,0,0,0,0
EGLL,2021,10,H,27R,"(0,110]",908,908,22370.633333333368,21973.60000000037,397.0333333333338
EGLL,2021,10,H,27R,"(110,170]",236,236,5806.649999999997,5542.066666666664,264.583333333333
EGLL,2021,10,H,27R,"(170,230]",74,74,1924.0999999999992,1888.2333333333324,35.86666666666676
EGLL,2021,10,H,27R,"(230,300]",601,601,17215.233333333344,16828,387.2333333333332
EGLL,2021,10,H,27R,"(300,360]",317,317,8134.433333333332,8300.11666666668,-165.6833333333343
EGLL,2021,10,H,27R,NA,26,0,0,0,0
EGLL,2021,10,MJ,09L,"(0,110]",230,230,6484.700000000003,6325,159.69999999999996
EGLL,2021,10,MJ,09L,"(110,170]",251,251,6799.616666666665,6756.083333333354,43.533333333333
EGLL,2021,10,MJ,09L,"(170,230]",157,157,3804.133333333332,3815.1000000000104,-10.9666666666668
EGLL,2021,10,MJ,09L,"(230,300]",6,6,144.01666666666668,154.5,-10.483333333333334
EGLL,2021,10,MJ,09L,"(300,360]",134,134,3340.8333333333344,3365.6333333333355,-24.80000000000005
EGLL,2021,10,MJ,09L,NA,6,0,0,0,0
EGLL,2021,10,MJ,09R,"(0,110]",3,3,98.35,87.85000000000001,10.499999999999996
EGLL,2021,10,MJ,09R,"(110,170]",4,4,123.68333333333332,110.93333333333334,12.749999999999996
EGLL,2021,10,MJ,09R,"(170,230]",1,1,24.116666666666667,21.12666666666667,2.9899999999999984
EGLL,2021,10,MJ,27L,"(0,110]",1173,1173,28595.999999999935,29090.39999999943,-494.39999999999907
EGLL,2021,10,MJ,27L,"(110,170]",936,936,22168.683333333393,23041.199999999608,-872.5166666666679
EGLL,2021,10,MJ,27L,"(170,230]",649,649,16400.566666666677,16538.683333333436,-138.11666666666727
EGLL,2021,10,MJ,27L,"(230,300]",24,24,645.95,653.6000000000003,-7.65000000000002
EGLL,2021,10,MJ,27L,"(300,360]",584,584,15365.53333333334,15145.066666666457,220.4666666666645
EGLL,2021,10,MJ,27L,NA,15,0,0,0,0
EGLL,2021,10,MJ,27R,"(0,110]",1014,1014,25059.566666666688,24809.200000000263,250.36666666666875
EGLL,2021,10,MJ,27R,"(110,170]",817,817,19452.88333333334,19921.183333333513,-468.2999999999996
EGLL,2021,10,MJ,27R,"(170,230]",542,542,13905.08333333333,13712.599999999882,192.48333333333304
EGLL,2021,10,MJ,27R,"(230,300]",24,24,632.5166666666667,648,-15.483333333333327
EGLL,2021,10,MJ,27R,"(300,360]",548,548,14549.466666666647,14019.666666666766,529.8000000000009
EGLL,2021,10,MJ,27R,NA,13,0,0,0,0
EGLL,2021,10,MT,09L,"(0,110]",1,1,32.31666666666667,30.45,1.8666666666666707
EGLL,2021,10,MT,27L,"(0,110]",1,0,25.716666666666665,0,0
EGLL,2021,11,H,09L,"(0,110]",239,239,6744.883333333335,6556.566666666679,188.3166666666658
EGLL,2021,11,H,09L,"(110,170]",46,46,1305.0666666666664,1233.566666666665,71.50000000000017
EGLL,2021,11,H,09L,"(170,230]",13,13,323.51666666666665,322.6166666666666,0.9000000000000483
EGLL,2021,11,H,09L,"(230,300]",69,69,2054.9,1909.0000000000016,145.89999999999992
EGLL,2021,11,H,09L,"(300,360]",139,139,3808.866666666666,3669.1366666666618,139.7300000000003
EGLL,2021,11,H,09L,NA,11,0,0,0,0
EGLL,2021,11,H,09R,"(0,110]",11,11,342,291.72,50.280000000000015
EGLL,2021,11,H,09R,"(110,170]",4,4,151.79999999999998,108.53333333333332,43.26666666666667
EGLL,2021,11,H,09R,"(170,230]",2,2,44.849999999999994,49.126666666666665,-4.276666666666667
EGLL,2021,11,H,09R,"(230,300]",6,6,200.41666666666663,184.54,15.876666666666658
EGLL,2021,11,H,09R,"(300,360]",3,3,89.75,71.69,18.059999999999995
EGLL,2021,11,H,09R,NA,1,0,0,0,0
EGLL,2021,11,H,27L,"(0,110]",999,999,24816.616666666676,24192.45000000025,624.1666666666678
EGLL,2021,11,H,27L,"(110,170]",253,253,6699.983333333336,6291.266666666683,408.71666666666624
EGLL,2021,11,H,27L,"(170,230]",72,72,1902.1,1876.7999999999968,25.300000000000257
EGLL,2021,11,H,27L,"(230,300]",555,555,16468.766666666674,15715.75000000021,753.016666666668
EGLL,2021,11,H,27L,"(300,360]",578,578,15369.083333333314,15056.899999999849,312.1833333333329
EGLL,2021,11,H,27L,NA,28,0,0,0,0
EGLL,2021,11,H,27R,"(0,110]",993,993,25062.883333333302,24030.60000000043,1032.2833333333328
EGLL,2021,11,H,27R,"(110,170]",205,205,5059.6333333333305,4814.083333333323,245.54999999999976
EGLL,2021,11,H,27R,"(170,230]",63,63,1710.7999999999995,1607.5499999999993,103.25000000000009
EGLL,2021,11,H,27R,"(230,300]",422,422,12414.699999999995,11816,598.7000000000004
EGLL,2021,11,H,27R,"(300,360]",509,509,13980.74999999999,13327.316666666517,653.4333333333311
EGLL,2021,11,H,27R,NA,27,0,0,0,0
EGLL,2021,11,MJ,09L,"(0,110]",333,333,9222.833333333332,9157.5,65.33333333333343
EGLL,2021,11,MJ,09L,"(110,170]",200,200,5567.583333333334,5383.3333333333385,184.2499999999999
EGLL,2021,11,MJ,09L,"(170,230]",120,120,3175.816666666667,2916.0000000000036,259.81666666666666
EGLL,2021,11,MJ,09L,"(230,300]",6,6,175.33333333333331,154.5,20.833333333333332
EGLL,2021,11,MJ,09L,"(300,360]",184,184,4659.15,4621.466666666674,37.68333333333325
EGLL,2021,11,MJ,09L,NA,1,0,0,0,0
EGLL,2021,11,MJ,09R,"(0,110]",4,4,110.16666666666666,117.13333333333334,-6.966666666666669
EGLL,2021,11,MJ,09R,"(170,230]",1,1,22.116666666666667,21.12666666666667,0.9899999999999984
EGLL,2021,11,MJ,09R,"(300,360]",1,1,21.583333333333332,25.016666666666666,-3.4333333333333336
EGLL,2021,11,MJ,09R,NA,1,0,0,0,0
EGLL,2021,11,MJ,27L,"(0,110]",1192,1192,29466.266666666674,29561.599999999416,-95.33333333333402
EGLL,2021,11,MJ,27L,"(110,170]",702,702,17373.200000000015,17280.900000000005,92.29999999999988
EGLL,2021,11,MJ,27L,"(170,230]",386,386,10297.933333333329,9836.566666666706,461.36666666666594
EGLL,2021,11,MJ,27L,"(230,300]",30,30,821.35,817.0000000000003,4.34999999999998
EGLL,2021,11,MJ,27L,"(300,360]",665,665,17480.73333333333,17245.66666666645,235.06666666666388
EGLL,2021,11,MJ,27L,NA,11,0,0,0,0
EGLL,2021,11,MJ,27R,"(0,110]",1168,1168,28860.85,28577.066666667004,283.7833333333353
EGLL,2021,11,MJ,27R,"(110,170]",680,680,16860.31666666667,16580.666666666613,279.6500000000002
EGLL,2021,11,MJ,27R,"(170,230]",405,405,10723.133333333337,10246.499999999982,476.63333333333287
EGLL,2021,11,MJ,27R,"(230,300]",31,31,877.0833333333335,837,40.08333333333334
EGLL,2021,11,MJ,27R,"(300,360]",626,626,16389.266666666645,16015.166666666812,374.10000000000093
EGLL,2021,11,MJ,27R,NA,14,0,0,0,0
EGLL,2021,12,H,09L,"(0,110]",629,629,18451.133333333335,17255.56666666646,1195.5666666666664
EGLL,2021,12,H,09L,"(110,170]",176,176,4950.700000000001,4719.7333333333245,230.96666666666744
EGLL,2021,12,H,09L,"(170,230]",48,48,1181.4166666666667,1191.1999999999982,-9.783333333333154
EGLL,2021,12,H,09L,"(230,300]",550,550,15414.216666666658,15216.66666666655,197.54999999999947
EGLL,2021,12,H,09L,"(300,360]",218,218,6356.699999999999,5754.473333333318,602.2266666666671
EGLL,2021,12,H,09L,NA,15,0,0,0,0
EGLL,2021,12,H,09R,"(0,110]",38,38,1131.6999999999998,1007.7599999999996,123.94
EGLL,2021,12,H,09R,"(110,170]",5,5,145.36666666666667,135.66666666666666,9.700000000000005
EGLL,2021,12,H,09R,"(170,230]",4,4,80.51666666666668,98.25333333333332,-17.73666666666666
EGLL,2021,12,H,09R,"(230,300]",28,28,846.6166666666666,861.1866666666666,-14.570000000000054
EGLL,2021,12,H,09R,"(300,360]",4,4,133.56666666666666,95.58666666666667,37.98
EGLL,2021,12,H,09R,NA,1,0,0,0,0
EGLL,2021,12,H,27L,"(0,110]",863,863,22874.699999999983,20898.98333333352,1975.7166666666683
EGLL,2021,12,H,27L,"(110,170]",197,197,5180.3499999999995,4898.733333333343,281.6166666666667
EGLL,2021,12,H,27L,"(170,230]",75,75,1980.016666666667,1954.9999999999968,25.016666666666968
EGLL,2021,12,H,27L,"(230,300]",746,746,22204.816666666677,21124.2333333334,1080.5833333333323
EGLL,2021,12,H,27L,"(300,360]",332,332,9150.916666666668,8648.600000000028,502.31666666666615
EGLL,2021,12,H,27L,NA,25,0,0,0,0
EGLL,2021,12,H,27R,"(0,110]",807,807,20902.233333333348,19529.400000000296,1372.8333333333337
EGLL,2021,12,H,27R,"(110,170]",144,144,3512.8333333333317,3381.599999999989,131.23333333333315
EGLL,2021,12,H,27R,"(170,230]",72,72,1857.016666666667,1837.1999999999991,19.816666666666737
EGLL,2021,12,H,27R,"(230,300]",540,540,15758.816666666671,15120,638.8166666666671
EGLL,2021,12,H,27R,"(300,360]",189,189,5162.03333333333,4948.65000000001,213.38333333333264
EGLL,2021,12,H,27R,NA,29,0,0,0,0
EGLL,2021,12,MJ,09L,"(0,110]",706,706,20982.966666666667,19415,1567.9666666666672
EGLL,2021,12,MJ,09L,"(110,170]",526,526,15101.799999999988,14158.16666666657,943.6333333333336
EGLL,2021,12,MJ,09L,"(170,230]",261,261,6814.533333333335,6342.300000000029,472.23333333333335
EGLL,2021,12,MJ,09L,"(230,300]",40,40,1037.8833333333334,1030,7.883333333333336
EGLL,2021,12,MJ,09L,"(300,360]",357,357,9773.666666666668,8966.650000000029,807.0166666666667
EGLL,2021,12,MJ,09L,NA,8,0,0,0,0
EGLL,2021,12,MJ,09R,"(0,110]",14,14,470.8666666666667,409.9666666666668,60.89999999999996
EGLL,2021,12,MJ,09R,"(110,170]",5,5,180.13333333333333,138.66666666666669,41.46666666666666
EGLL,2021,12,MJ,09R,"(170,230]",1,1,22.416666666666668,21.12666666666667,1.2899999999999991
EGLL,2021,12,MJ,09R,"(230,300]",1,1,42.2,31.866666666666667,10.333333333333336
EGLL,2021,12,MJ,09R,"(300,360]",2,2,60.03333333333333,50.03333333333333,10
EGLL,2021,12,MJ,27L,"(0,110]",998,998,26739.383333333302,24750.39999999956,1988.983333333333
EGLL,2021,12,MJ,27L,"(110,170]",538,538,14331.966666666667,13243.766666666716,1088.1999999999975
EGLL,2021,12,MJ,27L,"(170,230]",341,341,9281.016666666665,8689.816666666695,591.1999999999998
EGLL,2021,12,MJ,27L,"(230,300]",52,52,1488.4,1416.133333333334,72.26666666666664
EGLL,2021,12,MJ,27L,"(300,360]",553,553,15326.383333333331,14341.13333333315,985.2499999999976
EGLL,2021,12,MJ,27L,NA,20,0,0,0,0
EGLL,2021,12,MJ,27R,"(0,110]",927,927,23598.43333333333,22680.60000000022,917.8333333333344
EGLL,2021,12,MJ,27R,"(110,170]",544,544,13732.98333333334,13264.533333333282,468.4500000000002
EGLL,2021,12,MJ,27R,"(170,230]",349,349,9209.30000000001,8829.700000000023,379.5999999999995
EGLL,2021,12,MJ,27R,"(230,300]",50,50,1403.85,1350,53.850000000000016
EGLL,2021,12,MJ,27R,"(300,360]",501,501,13209.416666666675,12817.250000000073,392.1666666666675
EGLL,2021,12,MJ,27R,NA,10,0,0,0,0
EGLL,2021,12,MT,27R,"(300,360]",1,1,26.633333333333333,28.716666666666665,-2.083333333333332
EGLL,2022,1,H,09L,"(0,110]",88,88,2429.6499999999996,2414.1333333333373,15.516666666666346
EGLL,2022,1,H,09L,"(110,170]",16,16,428.1,429.0666666666666,-0.9666666666666082
EGLL,2022,1,H,09L,"(170,230]",4,4,98.88333333333334,99.26666666666664,-0.38333333333331865
EGLL,2022,1,H,09L,"(230,300]",52,52,1419.7833333333333,1438.6666666666672,-18.883333333333383
EGLL,2022,1,H,09L,"(300,360]",23,23,565.5833333333333,607.1233333333331,-41.53999999999996
EGLL,2022,1,H,09L,NA,2,0,0,0,0
EGLL,2022,1,H,09R,"(0,110]",7,7,190.86666666666667,185.64,5.22666666666667
EGLL,2022,1,H,09R,"(110,170]",8,8,196.26666666666665,217.06666666666663,-20.799999999999994
EGLL,2022,1,H,09R,"(230,300]",7,7,199.06666666666663,215.29666666666665,-16.23
EGLL,2022,1,H,09R,NA,2,0,0,0,0
EGLL,2022,1,H,27L,"(0,110]",926,926,23008.48333333333,22424.63333333355,583.8500000000009
EGLL,2022,1,H,27L,"(110,170]",266,266,6846.233333333332,6614.533333333351,231.69999999999985
EGLL,2022,1,H,27L,"(170,230]",77,77,2103.266666666667,2007.1333333333296,96.13333333333362
EGLL,2022,1,H,27L,"(230,300]",528,528,15542.88333333333,14951.200000000186,591.6833333333357
