ICAO,DATE,ARRS,DEPS,SRC_NA,ARRS_REG,DEPS_REG,HEL,H,M,L,NA
EGLL,2022-06-01,579,582,0,361,363,0,440,721,0,0
EGLL,2022-06-02,582,586,0,363,368,0,437,731,0,0
EGLL,2022-06-03,587,589,0,363,367,0,439,737,0,0
EGLL,2022-06-04,576,577,0,346,354,0,464,689,0,0
EGLL,2022-06-05,606,589,0,374,362,0,459,736,0,0
EGLL,2022-06-06,585,594,0,365,370,0,446,733,0,0
EGLL,2022-06-07,589,591,0,363,364,0,451,729,0,0
EGLL,2022-06-08,590,591,0,362,363,0,460,721,0,0
EGLL,2022-06-09,591,595,0,364,368,0,454,732,0,0
EGLL,2022-06-10,596,593,0,369,370,0,444,745,0,0
EGLL,2022-06-11,575,577,0,350,353,0,462,690,0,0
EGLL,2022-06-12,595,591,0,361,359,0,468,718,0,0
EGLL,2022-06-13,587,586,0,367,366,0,445,728,0,0
EGLL,2022-06-14,596,591,0,371,367,0,447,740,0,0
EGLL,2022-06-15,584,585,0,359,359,0,453,716,0,0
EGLL,2022-06-16,593,593,0,365,368,0,468,718,0,0
EGLL,2022-06-17,575,579,0,352,356,0,440,714,0,0
EGLL,2022-06-18,555,553,0,326,328,0,463,645,0,0
EGLL,2022-06-19,574,584,0,346,351,0,457,701,0,0
EGLL,2022-06-20,565,561,0,346,347,0,436,690,0,0
EGLL,2022-06-21,595,595,0,370,370,0,446,744,0,0
EGLL,2022-06-22,582,590,0,358,363,0,449,723,0,0
EGLL,2022-06-23,582,581,0,357,359,0,450,713,0,0
EGLL,2022-06-24,578,579,0,350,357,0,442,715,0,0
EGLL,2022-06-25,558,558,0,328,334,0,460,656,0,0
EGLL,2022-06-26,572,565,0,340,334,0,460,677,0,0
EGLL,2022-06-27,586,589,0,361,362,0,461,714,0,0
EGLL,2022-06-28,582,588,0,355,360,0,450,720,0,0
EGLL,2022-06-29,578,569,0,347,341,0,456,691,0,0
EGLL,2022-06-30,551,550,0,328,327,0,452,649,0,0
EGLL,2022-07-01,564,560,0,335,332,0,453,671,0,0
EGLL,2022-07-02,534,538,0,302,313,0,455,617,0,0
EGLL,2022-07-03,569,573,0,337,337,0,456,686,0,0
EGLL,2022-07-04,561,561,0,340,340,0,445,677,0,0
EGLL,2022-07-05,578,579,0,348,345,0,455,702,0,0
EGLL,2022-07-06,578,577,0,347,347,0,459,696,0,0
EGLL,2022-07-07,577,581,0,349,356,0,457,701,0,0
EGLL,2022-07-08,577,579,0,350,352,0,452,704,0,0
EGLL,2022-07-09,562,564,0,323,332,0,466,660,0,0
EGLL,2022-07-10,559,554,0,328,320,0,456,657,0,0
EGLL,2022-07-11,550,543,0,330,326,0,435,658,0,0
EGLL,2022-07-12,560,564,0,333,333,0,449,675,0,0
EGLL,2022-07-13,548,560,0,319,330,0,457,651,0,0
EGLL,2022-07-14,537,537,0,311,317,0,445,629,0,0
EGLL,2022-07-15,544,545,0,316,317,0,449,640,0,0
EGLL,2022-07-16,537,542,0,300,313,0,467,612,0,0
EGLL,2022-07-17,549,549,0,316,316,0,463,635,0,0
EGLL,2022-07-18,525,527,0,304,309,0,435,617,0,0
EGLL,2022-07-19,534,540,0,306,314,0,442,632,0,0
EGLL,2022-07-20,542,538,0,314,311,0,457,623,0,0
EGLL,2022-07-21,544,554,0,321,332,0,448,650,0,0
EGLL,2022-07-22,551,554,0,326,327,0,446,659,0,0
EGLL,2022-07-23,531,535,0,298,306,0,470,596,0,0
EGLL,2022-07-24,545,549,0,312,317,0,458,636,0,0
EGLL,2022-07-25,534,529,0,311,307,0,444,619,0,0
EGLL,2022-07-26,542,543,0,312,314,0,449,636,0,0
EGLL,2022-07-27,543,546,0,313,314,0,461,628,0,0
EGLL,2022-07-28,558,550,0,329,330,0,446,662,0,0
EGLL,2022-07-29,552,558,0,328,331,0,448,662,0,0
EGLL,2022-07-30,544,546,0,308,315,0,476,614,0,0
EGLL,2022-07-31,560,555,0,327,323,0,461,654,0,0
EGLL,2022-08-01,547,550,0,332,331,0,432,665,0,0
EGLL,2022-08-02,557,553,0,331,327,0,447,663,0,0
EGLL,2022-08-03,550,548,0,325,323,0,448,650,0,0
EGLL,2022-08-04,553,550,0,326,330,0,444,659,0,0
EGLL,2022-08-05,549,550,0,328,326,0,443,656,0,0
EGLL,2022-08-06,531,530,0,301,307,0,457,604,0,0
EGLL,2022-08-07,545,546,0,320,315,0,450,641,0,0
EGLL,2022-08-08,541,542,0,326,329,0,425,658,0,0
EGLL,2022-08-09,547,547,0,322,320,0,447,647,0,0
EGLL,2022-08-10,545,543,0,323,323,0,441,647,0,0
EGLL,2022-08-11,552,551,0,326,329,0,449,654,0,0
EGLL,2022-08-12,552,551,0,328,327,0,446,657,0,0
EGLL,2022-08-13,530,533,0,304,309,0,455,608,0,0
EGLL,2022-08-14,548,548,0,318,316,0,456,640,0,0
EGLL,2022-08-15,545,544,0,328,329,0,429,660,0,0
EGLL,2022-08-16,546,548,0,321,322,0,445,649,0,0
EGLL,2022-08-17,538,535,0,318,315,0,439,634,0,0
EGLL,2022-08-18,546,551,0,321,330,0,445,652,0,0
EGLL,2022-08-19,553,553,0,329,330,0,442,664,0,0
EGLL,2022-08-20,536,534,0,309,310,0,461,609,0,0
EGLL,2022-08-21,551,547,0,320,315,0,453,645,0,0
EGLL,2022-08-22,547,549,0,332,336,0,427,669,0,0
EGLL,2022-08-23,551,554,0,328,328,0,442,663,0,0
EGLL,2022-08-24,554,550,0,333,333,0,435,669,0,0
EGLL,2022-08-25,562,561,0,337,338,0,447,676,0,0
EGLL,2022-08-26,564,566,0,341,343,0,448,682,0,0
EGLL,2022-08-27,531,536,0,310,314,0,448,619,0,0
EGLL,2022-08-28,561,556,0,331,326,0,456,661,0,0
EGLL,2022-08-29,552,551,0,337,337,0,426,677,0,0
EGLL,2022-08-30,553,557,0,330,330,0,446,664,0,0
EGLL,2022-08-31,559,562,0,333,335,0,458,663,0,0
EGLL,2022-09-01,574,572,0,347,347,0,455,691,0,0
EGLL,2022-09-02,551,550,0,330,329,0,442,659,0,0
EGLL,2022-09-03,551,551,0,319,324,0,472,630,0,0
EGLL,2022-09-04,566,565,0,337,337,0,452,679,0,0
EGLL,2022-09-05,563,568,0,343,344,0,441,690,0,0
EGLL,2022-09-06,555,557,0,325,326,0,459,653,0,0
EGLL,2022-09-07,563,566,0,340,341,0,447,682,0,0
EGLL,2022-09-08,563,544,0,336,320,0,453,654,0,0
EGLL,2022-09-09,540,557,0,316,330,0,443,654,0,0
EGLL,2022-09-10,538,534,0,304,311,0,464,608,0,0
EGLL,2022-09-11,563,560,0,338,336,0,448,675,0,0
EGLL,2022-09-12,556,557,0,337,338,0,438,675,0,0
EGLL,2022-09-13,559,563,0,334,336,0,450,672,0,0
EGLL,2022-09-14,549,547,0,328,326,0,440,656,0,0
EGLL,2022-09-15,565,565,0,340,343,0,448,682,0,0
EGLL,2022-09-16,544,550,0,324,326,0,441,653,0,0
EGLL,2022-09-17,532,529,0,302,307,0,463,598,0,0
EGLL,2022-09-18,569,565,0,342,338,0,454,680,0,0
EGLL,2022-09-19,456,461,0,256,260,0,401,516,0,0
EGLL,2022-09-20,574,571,0,349,346,0,449,696,0,0
EGLL,2022-09-21,570,568,0,347,344,0,446,692,0,0
EGLL,2022-09-22,566,563,0,341,343,0,444,685,0,0
EGLL,2022-09-23,573,571,0,349,349,0,437,707,0,0
EGLL,2022-09-24,546,549,0,317,323,0,460,635,0,0
EGLL,2022-09-25,569,566,0,342,342,0,450,685,0,0
EGLL,2022-09-26,557,559,0,339,341,0,430,686,0,0
EGLL,2022-09-27,559,563,0,342,340,0,442,680,0,0
EGLL,2022-09-28,556,551,0,335,334,0,435,672,0,0
EGLL,2022-09-29,562,558,0,333,334,0,453,667,0,0
EGLL,2022-09-30,569,575,0,345,347,0,448,696,0,0
EGLL,2022-10-01,556,553,0,326,328,0,460,649,0,0
EGLL,2022-10-02,568,567,0,341,343,0,449,686,0,0
EGLL,2022-10-03,561,559,0,342,343,0,428,692,0,0
EGLL,2022-10-04,560,556,0,341,339,0,430,686,0,0
EGLL,2022-10-05,555,557,0,336,338,0,429,683,0,0
EGLL,2022-10-06,563,559,0,342,342,0,435,687,0,0
EGLL,2022-10-07,565,569,0,349,347,0,426,708,0,0
EGLL,2022-10-08,550,552,0,325,330,0,451,651,0,0
EGLL,2022-10-09,564,562,0,341,344,0,433,693,0,0
EGLL,2022-10-10,560,565,0,344,344,0,426,699,0,0
EGLL,2022-10-11,564,565,0,344,345,0,437,692,0,0
EGLL,2022-10-12,565,564,0,340,340,0,439,690,0,0
EGLL,2022-10-13,561,562,0,335,339,0,445,678,0,0
EGLL,2022-10-14,568,569,0,347,346,0,433,704,0,0
EGLL,2022-10-15,547,548,0,316,322,0,465,630,0,0
EGLL,2022-10-16,568,564,0,341,339,0,449,683,0,0
EGLL,2022-10-17,549,550,0,334,334,0,421,678,0,0
EGLL,2022-10-18,559,557,0,335,334,0,443,673,0,0
EGLL,2022-10-19,551,549,0,329,328,0,435,665,0,0
EGLL,2022-10-20,563,561,0,339,341,0,441,683,0,0
EGLL,2022-10-21,552,553,0,329,329,0,439,666,0,0
EGLL,2022-10-22,542,543,0,314,319,0,452,633,0,0
EGLL,2022-10-23,537,521,0,311,296,0,443,615,0,0
EGLL,2022-10-24,529,554,0,311,335,0,430,653,0,0
EGLL,2022-10-25,570,569,0,345,345,0,443,696,0,0
EGLL,2022-10-26,563,562,0,339,337,0,443,682,0,0
EGLL,2022-10-27,576,575,0,347,351,0,453,698,0,0
EGLL,2022-10-28,570,566,0,345,342,0,441,695,0,0
EGLL,2022-10-29,542,548,0,313,320,0,459,631,0,0
EGLL,2022-10-30,587,583,0,358,355,0,454,716,0,0
EGLL,2022-10-31,575,576,0,352,353,0,441,710,0,0
EGLL,2022-11-01,585,578,0,357,355,0,445,718,0,0
EGLL,2022-11-02,576,583,0,356,357,0,449,710,0,0
EGLL,2022-11-03,595,589,0,358,361,0,462,722,0,0
EGLL,2022-11-04,578,583,0,358,358,0,432,729,0,0
EGLL,2022-11-05,555,552,0,321,323,0,461,646,0,0
EGLL,2022-11-06,583,582,0,355,352,0,447,718,0,0
EGLL,2022-11-07,576,579,0,350,353,0,444,711,0,0
EGLL,2022-11-08,583,580,0,352,354,0,444,719,0,0
EGLL,2022-11-09,573,579,0,353,353,0,441,711,0,0
EGLL,2022-11-10,594,587,0,359,359,0,461,720,0,0
EGLL,2022-11-11,574,584,0,355,358,0,432,726,0,0
EGLL,2022-11-12,549,553,0,315,324,0,457,645,0,0
EGLL,2022-11-13,583,582,0,352,349,0,454,711,0,0
EGLL,2022-11-14,554,556,0,326,332,0,443,667,0,0
EGLL,2022-11-15,577,572,0,351,349,0,443,706,0,0
EGLL,2022-11-16,579,588,0,357,358,0,451,716,0,0
EGLL,2022-11-17,590,582,0,354,352,0,460,712,0,0
EGLL,2022-11-18,575,582,0,352,355,0,435,722,0,0
EGLL,2022-11-19,553,558,0,321,325,0,460,651,0,0
EGLL,2022-11-20,590,583,0,354,350,0,461,712,0,0
EGLL,2022-11-21,580,563,0,352,350,0,434,709,0,0
EGLL,2022-11-22,562,569,0,346,351,0,425,706,0,0
EGLL,2022-11-23,570,572,0,353,351,0,439,703,0,0
EGLL,2022-11-24,571,559,0,351,351,0,423,707,0,0
EGLL,2022-11-25,551,566,0,352,357,0,396,721,0,0
EGLL,2022-11-26,550,557,0,323,324,0,453,654,0,0
EGLL,2022-11-27,589,588,0,357,354,0,455,722,0,0
EGLL,2022-11-28,581,580,0,350,352,0,451,710,0,0
EGLL,2022-11-29,582,579,0,350,349,0,449,712,0,0
EGLL,2022-11-30,592,590,0,356,354,0,467,715,0,0
EGLL,2022-12-01,574,571,0,340,337,0,461,684,0,0
EGLL,2022-12-02,584,590,0,352,357,0,456,718,0,0
EGLL,2022-12-03,567,568,0,325,327,0,481,654,0,0
EGLL,2022-12-04,593,593,0,354,354,0,465,721,0,0
EGLL,2022-12-05,585,583,0,348,353,0,459,709,0,0
EGLL,2022-12-06,586,582,0,351,348,0,457,711,0,0
EGLL,2022-12-07,589,591,0,353,354,0,472,708,0,0
EGLL,2022-12-08,590,588,0,351,353,0,469,709,0,0
EGLL,2022-12-09,590,590,0,353,355,0,462,718,0,0
EGLL,2022-12-10,568,566,0,325,328,0,486,648,0,0
EGLL,2022-12-11,487,470,0,244,237,0,465,492,0,0
EGLL,2022-12-12,524,519,0,287,293,0,457,586,0,0
EGLL,2022-12-13,565,567,0,336,340,0,449,683,0,0
EGLL,2022-12-14,563,560,0,329,325,0,471,652,0,0
EGLL,2022-12-15,552,548,0,322,323,0,448,652,0,0
EGLL,2022-12-16,554,554,0,323,329,0,452,656,0,0
EGLL,2022-12-17,544,542,0,307,311,0,473,613,0,0
EGLL,2022-12-18,562,563,0,332,332,0,462,663,0,0
EGLL,2022-12-19,565,561,0,339,338,0,446,680,0,0
EGLL,2022-12-20,565,573,0,353,356,0,423,715,0,0
EGLL,2022-12-21,594,587,0,359,358,0,467,714,0,0
EGLL,2022-12-22,593,594,0,360,363,0,464,723,0,0
EGLL,2022-12-23,572,573,0,348,350,0,438,707,0,0
EGLL,2022-12-24,507,484,0,276,278,0,434,557,0,0
EGLL,2022-12-25,350,348,0,157,153,0,381,317,0,0
EGLL,2022-12-26,520,541,0,317,318,0,412,649,0,0
EGLL,2022-12-27,566,562,0,341,340,0,436,692,0,0
EGLL,2022-12-28,569,570,0,344,342,0,448,691,0,0
EGLL,2022-12-29,573,571,0,343,346,0,449,695,0,0
EGLL,2022-12-30,568,575,0,346,347,0,439,704,0,0
EGLL,2022-12-31,507,498,0,271,273,0,462,543,0,0
EHAM,2022-01-01,401,433,0,313,335,0,176,654,4,0
EHAM,2022-01-02,561,552,0,456,443,0,200,894,17,0
EHAM,2022-01-03,532,538,0,434,444,0,179,873,18,0
EHAM,2022-01-04,493,496,0,404,405,0,163,811,15,0
EHAM,2022-01-05,485,490,0,392,395,0,173,793,9,0
EHAM,2022-01-06,502,501,0,406,405,0,180,807,16,0
EHAM,2022-01-07,536,529,0,436,427,0,188,866,11,0
EHAM,2022-01-08,489,492,0,384,384,0,213,759,9,0
EHAM,2022-01-09,542,533,0,431,428,0,213,848,14,0
EHAM,2022-01-10,458,457,0,359,361,0,197,706,12,0
EHAM,2022-01-11,403,412,0,314,322,0,179,616,20,0
EHAM,2022-01-12,395,398,0,300,301,0,189,594,10,0
EHAM,2022-01-13,414,424,0,318,329,0,189,643,6,0
EHAM,2022-01-14,463,451,0,366,355,0,180,722,12,0
EHAM,2022-01-15,406,396,0,302,291,0,200,596,6,0
EHAM,2022-01-16,460,459,0,360,352,0,196,713,10,0
EHAM,2022-01-17,419,415,0,321,328,0,175,644,15,0
EHAM,2022-01-18,346,352,0,263,273,0,164,530,4,0
EHAM,2022-01-19,379,378,0,291,289,0,165,571,21,0
EHAM,2022-01-20,399,417,0,316,329,0,174,628,14,0
EHAM,2022-01-21,446,442,0,354,347,0,174,687,27,0
EHAM,2022-01-22,394,390,0,289,288,0,197,574,13,0
EHAM,2022-01-23,467,466,0,361,370,0,194,722,17,0
EHAM,2022-01-24,417,420,0,321,326,0,177,642,18,0
EHAM,2022-01-25,338,331,0,255,257,0,149,507,13,0
EHAM,2022-01-26,366,368,0,283,281,0,166,551,17,0
EHAM,2022-01-27,397,408,0,308,314,0,183,608,14,0
EHAM,2022-01-28,453,453,0,369,363,0,174,709,23,0
EHAM,2022-01-29,403,392,0,300,297,0,196,593,6,0
EHAM,2022-01-30,479,474,0,383,381,0,184,741,28,0
EHAM,2022-01-31,332,343,0,240,252,0,175,491,9,0
EHAM,2022-02-01,370,369,0,285,288,0,164,567,8,0
EHAM,2022-02-02,384,386,0,296,299,0,171,586,13,0
EHAM,2022-02-03,422,423,0,332,332,0,179,655,11,0
EHAM,2022-02-04,480,477,0,389,389,0,170,771,16,0
EHAM,2022-02-05,427,424,0,325,318,0,199,640,12,0
EHAM,2022-02-06,483,480,0,381,382,0,192,760,11,0
EHAM,2022-02-07,443,442,0,353,356,0,168,705,12,0
EHAM,2022-02-08,377,374,0,288,292,0,155,582,14,0
EHAM,2022-02-09,399,397,0,313,309,0,169,614,13,0
EHAM,2022-02-10,446,459,0,347,355,0,182,710,13,0
EHAM,2022-02-11,518,503,0,424,405,0,176,828,17,0
EHAM,2022-02-12,439,448,0,337,347,0,195,676,16,0
EHAM,2022-02-13,508,502,0,405,404,0,190,805,15,0
EHAM,2022-02-14,463,465,0,368,373,0,167,745,16,0
EHAM,2022-02-15,409,398,0,313,308,0,175,616,16,0
EHAM,2022-02-16,415,382,0,328,299,0,160,620,17,0
EHAM,2022-02-17,468,481,0,364,372,0,194,744,11,0
EHAM,2022-02-18,346,327,0,254,242,0,160,503,10,0
EHAM,2022-02-19,483,499,0,378,386,0,211,744,27,0
EHAM,2022-02-20,468,450,0,359,347,0,186,715,17,0
EHAM,2022-02-21,393,404,0,290,308,0,178,608,11,0
EHAM,2022-02-22,428,428,0,333,336,0,168,683,5,0
EHAM,2022-02-23,448,457,0,354,361,0,177,711,17,0
EHAM,2022-02-24,504,504,0,401,399,0,194,796,18,0
EHAM,2022-02-25,546,545,0,439,440,0,192,878,21,0
EHAM,2022-02-26,511,494,0,406,394,0,196,783,26,0
EHAM,2022-02-27,550,541,0,444,440,0,199,857,35,0
EHAM,2022-02-28,495,507,0,409,423,0,157,825,20,0
EHAM,2022-03-01,451,452,0,362,366,0,167,731,5,0
EHAM,2022-03-02,456,457,0,369,372,0,169,725,19,0
EHAM,2022-03-03,487,498,0,393,399,0,181,779,25,0
EHAM,2022-03-04,525,517,0,434,425,0,178,839,25,0
EHAM,2022-03-05,479,474,0,382,380,0,185,744,24,0
EHAM,2022-03-06,538,531,0,440,434,0,192,859,18,0
EHAM,2022-03-07,509,513,0,420,426,0,171,836,15,0
EHAM,2022-03-08,445,440,0,350,353,0,173,697,15,0
EHAM,2022-03-09,460,460,0,373,370,0,167,735,18,0
EHAM,2022-03-10,517,533,0,420,428,0,190,835,25,0
EHAM,2022-03-11,549,550,0,458,453,0,178,895,26,0
EHAM,2022-03-12,474,466,0,371,366,0,190,738,12,0
EHAM,2022-03-13,553,547,0,453,451,0,187,891,21,0
EHAM,2022-03-14,521,522,0,429,432,0,177,847,19,0
EHAM,2022-03-15,466,462,0,372,369,0,175,741,12,0
EHAM,2022-03-16,478,478,0,385,388,0,175,766,15,0
EHAM,2022-03-17,507,527,0,410,420,0,191,817,26,0
EHAM,2022-03-18,548,555,0,454,458,0,184,906,13,0
EHAM,2022-03-19,486,477,0,380,375,0,204,744,15,0
EHAM,2022-03-20,554,546,0,449,439,0,202,881,16,0
EHAM,2022-03-21,544,534,0,447,446,0,179,881,18,0
EHAM,2022-03-22,477,469,0,380,375,0,177,743,26,0
EHAM,2022-03-23,500,503,0,404,405,0,185,791,27,0
EHAM,2022-03-24,516,538,0,418,435,0,188,845,21,0
EHAM,2022-03-25,556,558,0,463,467,0,176,924,14,0
EHAM,2022-03-26,498,489,0,390,384,0,201,769,17,0
EHAM,2022-03-27,597,590,0,485,476,0,210,965,12,0
EHAM,2022-03-28,593,583,0,492,485,0,204,945,27,0
EHAM,2022-03-29,527,534,0,436,447,0,170,867,22,0
EHAM,2022-03-30,554,541,0,458,446,0,183,883,27,0
EHAM,2022-03-31,579,577,0,474,475,0,202,934,20,0
EHAM,2022-04-01,572,581,0,477,482,0,188,946,19,0
EHAM,2022-04-02,513,524,0,411,419,0,208,815,14,0
EHAM,2022-04-03,606,598,0,489,484,0,224,961,19,0
EHAM,2022-04-04,575,570,0,474,469,0,200,935,10,0
EHAM,2022-04-05,532,536,0,437,445,0,171,879,18,0
EHAM,2022-04-06,564,576,0,465,470,0,194,923,23,0
EHAM,2022-04-07,565,557,0,470,457,0,196,918,8,0
EHAM,2022-04-08,591,602,0,492,502,0,187,983,23,0
EHAM,2022-04-09,525,519,0,425,414,0,208,826,10,0
EHAM,2022-04-10,592,580,0,483,470,0,215,942,13,0
EHAM,2022-04-11,568,581,0,472,486,0,186,946,17,0
EHAM,2022-04-12,568,555,0,471,464,0,181,927,15,0
EHAM,2022-04-13,578,582,0,479,476,0,188,942,30,0
EHAM,2022-04-14,605,603,0,505,501,0,202,969,37,0
EHAM,2022-04-15,598,604,0,499,499,0,193,984,25,0
EHAM,2022-04-16,537,538,0,429,427,0,217,840,14,0
EHAM,2022-04-17,533,571,0,425,459,0,216,872,15,0
EHAM,2022-04-18,595,578,0,495,481,0,196,945,32,0
EHAM,2022-04-19,569,568,0,471,477,0,185,926,26,0
EHAM,2022-04-20,588,585,0,484,477,0,193,958,22,0
EHAM,2022-04-21,609,608,0,506,507,0,212,982,23,0
EHAM,2022-04-22,601,613,0,500,505,0,196,1006,12,0
EHAM,2022-04-23,505,502,0,401,397,0,215,756,30,0
EHAM,2022-04-24,611,606,0,504,499,0,220,966,29,0
EHAM,2022-04-25,622,635,0,518,532,0,216,1014,27,0
EHAM,2022-04-26,627,613,0,524,516,0,191,1020,29,0
EHAM,2022-04-27,628,639,0,526,535,0,199,1047,21,0
EHAM,2022-04-28,661,660,0,556,558,0,206,1090,24,0
EHAM,2022-04-29,664,668,0,562,558,0,201,1084,46,0
EHAM,2022-04-30,606,595,0,504,490,0,219,952,26,0
EHAM,2022-05-01,654,656,0,547,549,0,221,1056,27,0
EHAM,2022-05-02,661,666,0,556,563,0,217,1080,30,0
EHAM,2022-05-03,635,641,0,534,544,0,198,1053,23,0
EHAM,2022-05-04,654,649,0,547,538,0,208,1068,27,0
EHAM,2022-05-05,651,654,0,543,549,0,207,1077,19,0
EHAM,2022-05-06,670,671,0,567,562,0,202,1116,23,0
EHAM,2022-05-07,628,630,0,522,517,0,226,1005,23,0
EHAM,2022-05-08,684,678,0,563,561,0,233,1101,24,0
EHAM,2022-05-09,656,656,0,551,553,0,210,1079,23,0
EHAM,2022-05-10,646,635,0,534,534,0,213,1041,26,0
EHAM,2022-05-11,647,651,0,537,539,0,214,1059,24,0
EHAM,2022-05-12,658,663,0,553,560,0,205,1082,34,0
EHAM,2022-05-13,674,680,0,564,565,0,199,1134,21,0
EHAM,2022-05-14,607,618,0,504,508,0,222,984,18,0
EHAM,2022-05-15,683,667,0,569,556,0,225,1098,26,0
EHAM,2022-05-16,657,657,0,553,552,0,205,1076,33,0
EHAM,2022-05-17,646,641,0,542,539,0,204,1060,21,0
EHAM,2022-05-18,645,653,0,534,541,0,213,1056,29,0
EHAM,2022-05-19,656,660,0,547,551,0,219,1085,12,0
EHAM,2022-05-20,646,655,0,541,542,0,202,1079,20,0
EHAM,2022-05-21,603,603,0,494,499,0,223,955,27,0
EHAM,2022-05-22,660,653,0,546,535,0,229,1061,22,0
EHAM,2022-05-23,619,620,0,513,513,0,209,1013,17,0
EHAM,2022-05-24,647,639,0,541,538,0,202,1065,19,0
EHAM,2022-05-25,656,666,0,548,554,0,219,1071,32,0
EHAM,2022-05-26,663,665,0,552,557,0,212,1093,22,0
EHAM,2022-05-27,651,657,0,534,536,0,219,1068,20,0
EHAM,2022-05-28,593,586,0,482,475,0,226,939,12,0
EHAM,2022-05-29,667,648,0,543,529,0,232,1048,33,0
EHAM,2022-05-30,659,657,0,549,551,0,209,1075,32,0
EHAM,2022-05-31,650,653,0,542,548,0,199,1077,25,0
EHAM,2022-06-01,647,659,0,538,546,0,219,1049,38,0
EHAM,2022-06-02,674,676,0,561,565,0,219,1094,36,0
EHAM,2022-06-03,655,667,0,544,551,0,204,1085,33,0
EHAM,2022-06-04,539,536,0,431,428,0,220,836,19,0
EHAM,2022-06-05,639,632,0,524,518,0,222,1026,22,0
EHAM,2022-06-06,676,661,0,561,546,0,218,1090,28,0
EHAM,2022-06-07,658,647,0,547,546,0,205,1059,40,0
EHAM,2022-06-08,660,673,0,543,556,0,217,1094,22,0
EHAM,2022-06-09,688,693,0,573,578,0,224,1129,28,0
EHAM,2022-06-10,663,660,0,549,544,0,208,1088,25,0
EHAM,2022-06-11,606,609,0,496,499,0,219,968,22,0
EHAM,2022-06-12,657,648,0,540,530,0,226,1061,15,0
EHAM,2022-06-13,678,674,0,562,558,0,215,1107,30,0
EHAM,2022-06-14,664,674,0,552,566,0,206,1094,33,0
EHAM,2022-06-15,664,657,0,549,541,0,215,1076,30,0
EHAM,2022-06-16,688,693,0,573,575,0,226,1113,42,0
EHAM,2022-06-17,675,682,0,569,571,0,200,1119,38,0
EHAM,2022-06-18,611,614,0,497,502,0,232,958,31,0
EHAM,2022-06-19,666,659,0,548,541,0,227,1066,28,0
EHAM,2022-06-20,682,676,0,565,564,0,215,1110,33,0
EHAM,2022-06-21,659,668,0,547,559,0,209,1092,26,0
EHAM,2022-06-22,661,659,0,548,543,0,214,1071,35,0
EHAM,2022-06-23,673,675,0,556,561,0,224,1078,46,0
EHAM,2022-06-24,662,659,0,546,541,0,219,1083,18,0
EHAM,2022-06-25,591,597,0,478,477,0,230,939,17,0
EHAM,2022-06-26,654,648,0,533,527,0,225,1055,21,0
EHAM,2022-06-27,647,655,0,534,543,0,219,1063,20,0
EHAM,2022-06-28,649,641,0,533,531,0,212,1045,32,0
EHAM,2022-06-29,642,650,0,526,531,0,223,1033,35,0
EHAM,2022-06-30,635,638,0,517,512,0,236,1005,32,0
EHAM,2022-07-01,642,629,0,518,510,0,211,1018,40,0
EHAM,2022-07-02,585,591,0,463,470,0,244,902,30,0
EHAM,2022-07-03,632,628,0,510,511,0,226,1006,28,0
EHAM,2022-07-04,660,662,0,549,548,0,215,1074,31,0
EHAM,2022-07-05,658,659,0,542,549,0,219,1069,27,0
EHAM,2022-07-06,650,650,0,536,532,0,223,1058,18,0
EHAM,2022-07-07,641,644,0,519,523,0,238,1009,37,0
EHAM,2022-07-08,635,642,0,524,525,0,215,1024,38,0
EHAM,2022-07-09,567,577,0,450,461,0,243,881,20,0
EHAM,2022-07-10,630,618,0,515,501,0,238,983,27,0
EHAM,2022-07-11,623,630,0,509,513,0,241,979,33,0
EHAM,2022-07-12,608,604,0,493,493,0,215,980,17,0
EHAM,2022-07-13,606,601,0,488,484,0,223,950,32,0
EHAM,2022-07-14,629,633,0,511,516,0,235,997,30,0
EHAM,2022-07-15,631,621,0,514,503,0,216,1003,33,0
EHAM,2022-07-16,534,562,0,419,441,0,237,830,28,0
EHAM,2022-07-17,557,572,0,444,456,0,234,876,16,0
EHAM,2022-07-18,612,609,0,501,495,0,225,974,22,0
EHAM,2022-07-19,601,604,0,485,489,0,217,972,16,0
EHAM,2022-07-20,607,613,0,490,494,0,223,976,21,0
EHAM,2022-07-21,619,624,0,497,505,0,242,981,19,0
EHAM,2022-07-22,622,612,0,507,494,0,219,989,25,0
EHAM,2022-07-23,575,589,0,458,467,0,239,907,18,0
EHAM,2022-07-24,634,620,0,515,503,0,233,992,27,0
EHAM,2022-07-25,609,625,0,497,510,0,230,970,34,0
EHAM,2022-07-26,620,598,0,502,491,0,214,969,35,0
EHAM,2022-07-27,596,599,0,485,483,0,221,940,34,0
EHAM,2022-07-28,616,619,0,491,498,0,242,969,24,0
EHAM,2022-07-29,594,598,0,481,482,0,217,956,18,0
EHAM,2022-07-30,582,587,0,465,470,0,242,904,22,0
EHAM,2022-07-31,627,610,0,510,492,0,233,986,18,0
EHAM,2022-08-01,640,655,0,527,540,0,224,1050,20,0
EHAM,2022-08-02,632,625,0,519,516,0,207,1027,22,0
EHAM,2022-08-03,630,630,0,513,506,0,231,1016,13,0
EHAM,2022-08-04,644,646,0,525,529,0,233,1034,23,0
EHAM,2022-08-05,634,630,0,519,511,0,215,1025,23,0
EHAM,2022-08-06,586,588,0,466,467,0,241,911,19,0
EHAM,2022-08-07,615,617,0,499,501,0,233,976,21,0
