ICAO,MOF,PHASE,CAP,PK_THRU,CAP70,SHARE_TIME_ABOVE,SHARE_DIFF,MVT_DIFF
EDDF,2019-01,TOT,26,24,18.2,0.44906997342781224,-0.07692307692307693,-2
EDDF,2019-02,TOT,26,26,18.2,0.5575787401574803,0,0
EDDF,2019-03,TOT,26,26,18.2,0.5993829881004848,0,0
EDDF,2019-04,TOT,26,28,18.2,0.703956343792633,0.07692307692307693,2
EDDF,2019-05,TOT,26,28,18.2,0.7147856517935258,0.07692307692307693,2
EDDF,2019-06,TOT,26,29,18.2,0.7376902417188899,0.11538461538461539,3
EDDF,2019-07,TOT,26,28,18.2,0.7348978704910908,0.07692307692307693,2
EDDF,2019-08,TOT,26,28,18.2,0.7140366172624237,0.07692307692307693,2
EDDF,2019-09,TOT,26,29,18.2,0.7680831826401446,0.11538461538461539,3
EDDF,2019-10,TOT,26,28,18.2,0.7172383465259454,0.07692307692307693,2
EDDF,2019-11,TOT,26,26,18.2,0.5130077590141487,0,0
EDDF,2019-12,TOT,26,25,18.2,0.3991130820399113,-0.038461538461538464,-1
EDDF,2020-01,TOT,26,24,18.2,0.37433155080213903,-0.07692307692307693,-2
EDDF,2020-02,TOT,26,26,18.2,0.4491244675816375,0,0
EDDF,2020-03,TOT,26,22,18.2,0.14995523724261414,-0.15384615384615385,-4
EDDF,2020-04,TOT,26,7,18.2,0,-0.7307692307692307,-19
EDDF,2020-05,TOT,26,8,18.2,0,-0.6923076923076923,-18
EDDF,2020-06,TOT,26,9,18.2,0,-0.6538461538461539,-17
EDDF,2020-07,TOT,26,12,18.2,0.0017977528089887641,-0.5384615384615384,-14
EDDF,2020-08,TOT,26,14,18.2,0.004939380332285586,-0.46153846153846156,-12
EDDF,2020-09,TOT,26,13,18.2,0.003236245954692557,-0.5,-13
EDDF,2020-10,TOT,26,13,18.2,8.92458723784025e-4,-0.5,-13
EDDF,2020-11,TOT,26,11,18.2,0,-0.5769230769230769,-15
EDDF,2020-12,TOT,26,12,18.2,0,-0.5384615384615384,-14
EDDF,2021-01,TOT,26,12,18.2,4.514672686230248e-4,-0.5384615384615384,-14
EDDF,2021-02,TOT,26,11,18.2,0,-0.5769230769230769,-15
EDDF,2021-03,TOT,26,12,18.2,0,-0.5384615384615384,-14
EDDF,2021-04,TOT,26,13,18.2,4.6382189239332097e-4,-0.5,-13
EDDF,2021-05,TOT,26,13,18.2,8.984725965858042e-4,-0.5,-13
EDDF,2021-06,TOT,26,16,18.2,0.011526048870447211,-0.38461538461538464,-10
EDDF,2021-07,TOT,26,20,18.2,0.08418254319893664,-0.23076923076923078,-6
EDDF,2021-08,TOT,26,20,18.2,0.10305676855895196,-0.23076923076923078,-6
EDDF,2021-09,TOT,26,20,18.2,0.1244302643573382,-0.23076923076923078,-6
EDDF,2021-10,TOT,26,21,18.2,0.15222173339199296,-0.19230769230769232,-5
EDDF,2021-11,TOT,26,21,18.2,0.1464088397790055,-0.19230769230769232,-5
EDDF,2021-12,TOT,26,20,18.2,0.11898395721925134,-0.23076923076923078,-6
EDDF,2022-01,TOT,26,18,18.2,0.04742729306487696,-0.3076923076923077,-8
EDDF,2022-02,TOT,26,18,18.2,0.03460207612456748,-0.3076923076923077,-8
EDDF,2022-03,TOT,26,19,18.2,0.07250889679715303,-0.2692307692307692,-7
EDDF,2022-04,TOT,26,22,18.2,0.23104693140794225,-0.15384615384615385,-4
EDDF,2022-05,TOT,26,24,18.2,0.3500874125874126,-0.07692307692307693,-2
EDDF,2022-06,TOT,26,24,18.2,0.3631085305940152,-0.07692307692307693,-2
EDDF,2022-07,TOT,26,23,18.2,0.29335634167385677,-0.11538461538461539,-3
EDDF,2022-08,TOT,26,23,18.2,0.32662877131613466,-0.11538461538461539,-3
EDDF,2022-09,TOT,26,23,18.2,0.3028263795423957,-0.11538461538461539,-3
EDDF,2022-10,TOT,26,23,18.2,0.30765864332603937,-0.11538461538461539,-3
EDDF,2022-11,TOT,26,23,18.2,0.26463808206546796,-0.11538461538461539,-3
EDDF,2022-12,TOT,26,21,18.2,0.15828596414516835,-0.19230769230769232,-5
EDDM,2019-01,TOT,22,22,15.399999999999999,0.40334728033472805,0,0
EDDM,2019-02,TOT,22,23,15.399999999999999,0.47652254765225477,0.045454545454545456,1
EDDM,2019-03,TOT,22,23,15.399999999999999,0.5149625935162094,0.045454545454545456,1
EDDM,2019-04,TOT,22,23,15.399999999999999,0.5678260869565217,0.045454545454545456,1
EDDM,2019-05,TOT,22,23,15.399999999999999,0.641318124207858,0.045454545454545456,1
EDDM,2019-06,TOT,22,24,15.399999999999999,0.6199484092863284,0.09090909090909091,2
EDDM,2019-07,TOT,22,23,15.399999999999999,0.6178184845961698,0.045454545454545456,1
EDDM,2019-08,TOT,22,23,15.399999999999999,0.5787941787941788,0.045454545454545456,1
EDDM,2019-09,TOT,22,24,15.399999999999999,0.6972596781209222,0.09090909090909091,2
EDDM,2019-10,TOT,22,23,15.399999999999999,0.6298482293423272,0.045454545454545456,1
EDDM,2019-11,TOT,22,22,15.399999999999999,0.4690423162583519,0,0
EDDM,2019-12,TOT,22,22,15.399999999999999,0.40916736753574434,0,0
EDDM,2020-01,TOT,22,21,15.399999999999999,0.397722479966259,-0.045454545454545456,-1
EDDM,2020-02,TOT,22,22,15.399999999999999,0.4496124031007752,0,0
EDDM,2020-03,TOT,22,19,15.399999999999999,0.15295748613678373,-0.13636363636363635,-3
EDDM,2020-04,TOT,22,3,15.399999999999999,0,-0.8636363636363636,-19
EDDM,2020-05,TOT,22,3,15.399999999999999,0,-0.8636363636363636,-19
EDDM,2020-06,TOT,22,6,15.399999999999999,0,-0.7272727272727273,-16
EDDM,2020-07,TOT,22,9,15.399999999999999,0,-0.5909090909090909,-13
EDDM,2020-08,TOT,22,10,15.399999999999999,0,-0.5454545454545454,-12
EDDM,2020-09,TOT,22,11,15.399999999999999,0.001374885426214482,-0.5,-11
EDDM,2020-10,TOT,22,10,15.399999999999999,4.510599909788002e-4,-0.5454545454545454,-12
EDDM,2020-11,TOT,22,7,15.399999999999999,0,-0.6818181818181818,-15
EDDM,2020-12,TOT,22,6,15.399999999999999,0,-0.7272727272727273,-16
EDDM,2021-01,TOT,22,6,15.399999999999999,0,-0.7272727272727273,-16
EDDM,2021-02,TOT,22,4,15.399999999999999,0,-0.8181818181818182,-18
EDDM,2021-03,TOT,22,6,15.399999999999999,0,-0.7272727272727273,-16
EDDM,2021-04,TOT,22,7,15.399999999999999,0,-0.6818181818181818,-15
EDDM,2021-05,TOT,22,8,15.399999999999999,0,-0.6363636363636364,-14
EDDM,2021-06,TOT,22,12,15.399999999999999,0,-0.45454545454545453,-10
EDDM,2021-07,TOT,22,13,15.399999999999999,0,-0.4090909090909091,-9
EDDM,2021-08,TOT,22,14,15.399999999999999,0.0017086715079026058,-0.36363636363636365,-8
EDDM,2021-09,TOT,22,14,15.399999999999999,0.006172839506172839,-0.36363636363636365,-8
EDDM,2021-10,TOT,22,16,15.399999999999999,0.07155172413793104,-0.2727272727272727,-6
EDDM,2021-11,TOT,22,17,15.399999999999999,0.09560489352061623,-0.22727272727272727,-5
EDDM,2021-12,TOT,22,17,15.399999999999999,0.07594381035996488,-0.22727272727272727,-5
EDDM,2022-01,TOT,22,15,15.399999999999999,0.04072598494909252,-0.3181818181818182,-7
EDDM,2022-02,TOT,22,15,15.399999999999999,0.03129584352078239,-0.3181818181818182,-7
EDDM,2022-03,TOT,22,16,15.399999999999999,0.058,-0.2727272727272727,-6
EDDM,2022-04,TOT,22,17,15.399999999999999,0.13376906318082787,-0.22727272727272727,-5
EDDM,2022-05,TOT,22,19,15.399999999999999,0.20973154362416108,-0.13636363636363635,-3
EDDM,2022-06,TOT,22,19,15.399999999999999,0.23200677392040644,-0.13636363636363635,-3
EDDM,2022-07,TOT,22,18,15.399999999999999,0.152317880794702,-0.18181818181818182,-4
EDDM,2022-08,TOT,22,19,15.399999999999999,0.22121710526315788,-0.13636363636363635,-3
EDDM,2022-09,TOT,22,19,15.399999999999999,0.2694122694122694,-0.13636363636363635,-3
EDDM,2022-10,TOT,22,19,15.399999999999999,0.23329129886506936,-0.13636363636363635,-3
EDDM,2022-11,TOT,22,17,15.399999999999999,0.13385826771653545,-0.22727272727272727,-5
EDDM,2022-12,TOT,22,16,15.399999999999999,0.06501283147989735,-0.2727272727272727,-6
EGLL,2019-01,TOT,22,22,15.399999999999999,0.6961702127659575,0,0
EGLL,2019-02,TOT,22,23,15.399999999999999,0.7366920152091255,0.045454545454545456,1
EGLL,2019-03,TOT,22,23,15.399999999999999,0.7494674051981253,0.045454545454545456,1
EGLL,2019-04,TOT,22,23,15.399999999999999,0.8001764446404941,0.045454545454545456,1
EGLL,2019-05,TOT,22,23,15.399999999999999,0.7886904761904762,0.045454545454545456,1
EGLL,2019-06,TOT,22,23,15.399999999999999,0.7856525496974935,0.045454545454545456,1
EGLL,2019-07,TOT,22,23,15.399999999999999,0.7800586510263929,0.045454545454545456,1
EGLL,2019-08,TOT,22,23,15.399999999999999,0.791038525963149,0.045454545454545456,1
EGLL,2019-09,TOT,22,23,15.399999999999999,0.7268760907504364,0.045454545454545456,1
EGLL,2019-10,TOT,22,23,15.399999999999999,0.7914005959982972,0.045454545454545456,1
EGLL,2019-11,TOT,22,23,15.399999999999999,0.7423094070441373,0.045454545454545456,1
EGLL,2019-12,TOT,22,23,15.399999999999999,0.6996466431095406,0.045454545454545456,1
EGLL,2020-01,TOT,22,22,15.399999999999999,0.7273118279569892,0,0
EGLL,2020-02,TOT,22,22,15.399999999999999,0.6886145404663924,0,0
EGLL,2020-03,TOT,22,21,15.399999999999999,0.35541904344010533,-0.045454545454545456,-1
EGLL,2020-04,TOT,22,6,15.399999999999999,0,-0.7272727272727273,-16
EGLL,2020-05,TOT,22,6,15.399999999999999,0,-0.7272727272727273,-16
EGLL,2020-06,TOT,22,7,15.399999999999999,0,-0.6818181818181818,-15
EGLL,2020-07,TOT,22,10,15.399999999999999,0,-0.5454545454545454,-12
EGLL,2020-08,TOT,22,12,15.399999999999999,0.0027014858171994596,-0.45454545454545453,-10
EGLL,2020-09,TOT,22,12,15.399999999999999,0.002295684113865932,-0.45454545454545453,-10
EGLL,2020-10,TOT,22,14,15.399999999999999,0.013644366197183098,-0.36363636363636365,-8
EGLL,2020-11,TOT,22,11,15.399999999999999,0.001885902876001886,-0.5,-11
EGLL,2020-12,TOT,22,11,15.399999999999999,0.002242152466367713,-0.5,-11
EGLL,2021-01,TOT,22,9,15.399999999999999,0,-0.5909090909090909,-13
EGLL,2021-02,TOT,22,8,15.399999999999999,0,-0.6363636363636364,-14
EGLL,2021-03,TOT,22,9,15.399999999999999,0,-0.5909090909090909,-13
EGLL,2021-04,TOT,22,9,15.399999999999999,0,-0.5909090909090909,-13
EGLL,2021-05,TOT,22,10,15.399999999999999,0,-0.5454545454545454,-12
EGLL,2021-06,TOT,22,10,15.399999999999999,0,-0.5454545454545454,-12
EGLL,2021-07,TOT,22,13,15.399999999999999,0.007048458149779736,-0.4090909090909091,-9
EGLL,2021-08,TOT,22,15,15.399999999999999,0.027228809837505488,-0.3181818181818182,-7
EGLL,2021-09,TOT,22,16,15.399999999999999,0.06998654104979811,-0.2727272727272727,-6
EGLL,2021-10,TOT,22,17,15.399999999999999,0.11565217391304349,-0.22727272727272727,-5
EGLL,2021-11,TOT,22,18,15.399999999999999,0.1649954421148587,-0.18181818181818182,-4
EGLL,2021-12,TOT,22,18,15.399999999999999,0.17374350086655113,-0.18181818181818182,-4
EGLL,2022-01,TOT,22,17,15.399999999999999,0.1021455223880597,-0.22727272727272727,-5
EGLL,2022-02,TOT,22,17,15.399999999999999,0.08751529987760098,-0.22727272727272727,-5
EGLL,2022-03,TOT,22,19,15.399999999999999,0.30253940455341505,-0.13636363636363635,-3
EGLL,2022-04,TOT,22,20,15.399999999999999,0.5296442687747036,-0.09090909090909091,-2
EGLL,2022-05,TOT,22,21,15.399999999999999,0.5958815958815958,-0.045454545454545456,-1
EGLL,2022-06,TOT,22,21,15.399999999999999,0.5856898029134533,-0.045454545454545456,-1
EGLL,2022-07,TOT,22,20,15.399999999999999,0.5008285004142502,-0.09090909090909091,-2
EGLL,2022-08,TOT,22,20,15.399999999999999,0.5191163976210705,-0.09090909090909091,-2
EGLL,2022-09,TOT,22,21,15.399999999999999,0.5173611111111112,-0.045454545454545456,-1
EGLL,2022-10,TOT,22,21,15.399999999999999,0.5598290598290598,-0.045454545454545456,-1
EGLL,2022-11,TOT,22,21,15.399999999999999,0.6195699868363317,-0.045454545454545456,-1
EGLL,2022-12,TOT,22,21,15.399999999999999,0.5464871687000421,-0.045454545454545456,-1
EHAM,2019-01,TOT,28,26,19.599999999999998,0.34212538226299694,-0.07142857142857142,-2
EHAM,2019-02,TOT,28,27,19.599999999999998,0.4095117845117845,-0.03571428571428571,-1
EHAM,2019-03,TOT,28,27,19.599999999999998,0.39798206278026904,-0.03571428571428571,-1
EHAM,2019-04,TOT,28,28,19.599999999999998,0.5124905374716124,0,0
EHAM,2019-05,TOT,28,27,19.599999999999998,0.5414126927214056,-0.03571428571428571,-1
EHAM,2019-06,TOT,28,28,19.599999999999998,0.5258268301746563,0,0
EHAM,2019-07,TOT,28,28,19.599999999999998,0.4891759776536313,0,0
EHAM,2019-08,TOT,28,28,19.599999999999998,0.4924269108841141,0,0
EHAM,2019-09,TOT,28,28,19.599999999999998,0.5458937198067633,0,0
EHAM,2019-10,TOT,28,28,19.599999999999998,0.5358974358974359,0,0
EHAM,2019-11,TOT,28,27,19.599999999999998,0.4269572235673931,-0.03571428571428571,-1
EHAM,2019-12,TOT,28,27,19.599999999999998,0.3881453154875717,-0.03571428571428571,-1
EHAM,2020-01,TOT,28,27,19.599999999999998,0.3705148205928237,-0.03571428571428571,-1
EHAM,2020-02,TOT,28,27,19.599999999999998,0.3445447087776866,-0.03571428571428571,-1
EHAM,2020-03,TOT,28,26,19.599999999999998,0.19223067681217462,-0.07142857142857142,-2
EHAM,2020-04,TOT,28,6,19.599999999999998,0,-0.7857142857142857,-22
EHAM,2020-05,TOT,28,7,19.599999999999998,0,-0.75,-21
EHAM,2020-06,TOT,28,10,19.599999999999998,0,-0.6428571428571429,-18
EHAM,2020-07,TOT,28,15,19.599999999999998,0.012825348924933987,-0.4642857142857143,-13
EHAM,2020-08,TOT,28,18,19.599999999999998,0.025373134328358207,-0.35714285714285715,-10
EHAM,2020-09,TOT,28,19,19.599999999999998,0.0281076801266825,-0.32142857142857145,-9
EHAM,2020-10,TOT,28,17,19.599999999999998,0.01364522417153996,-0.39285714285714285,-11
EHAM,2020-11,TOT,28,15,19.599999999999998,0.007640067911714771,-0.4642857142857143,-13
EHAM,2020-12,TOT,28,16,19.599999999999998,0.009864364981504316,-0.42857142857142855,-12
EHAM,2021-01,TOT,28,15,19.599999999999998,0.008779264214046822,-0.4642857142857143,-13
EHAM,2021-02,TOT,28,12,19.599999999999998,0.0023320895522388058,-0.5714285714285714,-16
EHAM,2021-03,TOT,28,13,19.599999999999998,0.0021026072329688814,-0.5357142857142857,-15
EHAM,2021-04,TOT,28,14,19.599999999999998,0.0012760527435133986,-0.5,-14
EHAM,2021-05,TOT,28,15,19.599999999999998,0.007609130957148579,-0.4642857142857143,-13
